map,z_lo,z_hi,ell_min,ell_max,ell_effective,low_theory_cl,low_observed_cl,high_observed_cl,low_observed_over_theory,high_observed_over_theory,high_over_low_observed
segment_13,0.58255403,0.62946478,3760,3779,3769.5088196286474,7.211442611002703e-08,7.076516401682535e-08,6.146562847731828e-08,0.9812899836276439,0.852334710166568,0.868585967845761
segment_13,0.58255403,0.62946478,3780,3799,3789.5087730870714,7.168923393125108e-08,6.997687486953481e-08,6.176178959390472e-08,0.9761141392114974,0.8615211267724435,0.8826028557156013
segment_13,0.58255403,0.62946478,3800,3819,3809.5087270341205,7.126716001555498e-08,6.988213596383369e-08,6.108914567306099e-08,0.9805657465315162,0.857185071773977,0.8741739906844954
segment_13,0.58255403,0.62946478,3820,3839,3829.508681462141,7.084809680491399e-08,7.05217585610957e-08,6.112840745567233e-08,0.9953938318947807,0.862809450252339,0.8668020863761423
segment_13,0.58255403,0.62946478,3840,3859,3849.5086363636365,7.043180146370534e-08,6.949784064702906e-08,6.044005991321681e-08,0.9867395012300294,0.8581359365678382,0.8696681702699859
segment_13,0.58255403,0.62946478,3860,3879,3869.5085917312663,7.00179592226995e-08,6.986689786958526e-08,5.987330192300273e-08,0.9978425341899244,0.8551134964183885,0.8569623634179844
segment_13,0.58255403,0.62946478,3880,3899,3889.5085475578408,6.960666766233424e-08,6.907971993735123e-08,5.957661899927557e-08,0.9924296372362018,0.855903909784692,0.8624328392371295
segment_13,0.58255403,0.62946478,3900,3919,3909.5085038363172,6.91976953264995e-08,6.868028784753255e-08,5.896889052761547e-08,0.9925227642839022,0.8521799786738435,0.8585999327568925
segment_13,0.58255403,0.62946478,3920,3939,3929.5084605597963,6.879069325018212e-08,6.842163147075018e-08,5.8839738892603093e-08,0.9946350042135829,0.8553444675809735,0.8599581393752166
segment_13,0.58255403,0.62946478,3940,3959,3949.508417721519,6.838514333601464e-08,6.821442979542668e-08,5.845647101844444e-08,0.9975036457882505,0.8548124368360968,0.8569516918011906
segment_13,0.58255403,0.62946478,3960,3979,3969.5083753148615,6.798022067135407e-08,6.782962286270389e-08,5.843448233766533e-08,0.9977846819683296,0.8595806509685076,0.8614891233575696
segment_13,0.58255403,0.62946478,3980,3999,3989.508333333333,6.757450337246161e-08,6.762557881977098e-08,5.7540073298129476e-08,1.0007558390333682,0.851505677829052,0.8508625626921376
segment_13,0.58255403,0.62946478,4000,4019,4009.5082917705736,6.716527752569308e-08,6.695179913853784e-08,5.726826829739277e-08,0.9968215959939482,0.8526469391194824,0.8553656366857635
segment_13,0.58255403,0.62946478,4020,4039,4029.5082506203476,6.674655233058925e-08,6.69976948041228e-08,5.665618306797042e-08,1.0037626284019834,0.8488256110571494,0.8456437677984705
segment_13,0.58255403,0.62946478,4040,4059,4049.5082098765433,6.630170109722471e-08,6.718410659670094e-08,5.742463901314483e-08,1.0133089420764976,0.8661110961382035,0.85473547126047
segment_13,0.58255403,0.62946478,4060,4079,4069.5081695331696,6.575854625772789e-08,6.642701524363105e-08,5.688326160062471e-08,1.010165507359047,0.8650322252818939,0.856327224578687
segment_13,0.58255403,0.62946478,4080,4096,4088.005870123517,6.300669035792096e-08,6.590006216398861e-08,5.648244122207754e-08,1.045921659900422,0.896451486361508,0.8570923815143626
segment_14,0.53694461,0.58255403,20,39,30.608333333333334,1.762013103456613e-05,1.6289165461015185e-05,1.6251048653553785e-05,0.924463355525567,0.9223001021770746,0.9976599901601696
segment_14,0.53694461,0.58255403,40,59,50.165,1.528522388264699e-05,1.579530309528473e-05,1.5793865333102383e-05,1.033370738731333,1.0332766765053958,0.9999089753343969
segment_14,0.53694461,0.58255403,60,79,69.975,1.2852456596925018e-05,1.264006794997287e-05,1.2613563331913202e-05,0.9834748598176194,0.9814126378711933,0.9979031269321835
segment_14,0.53694461,0.58255403,80,99,89.86944444444444,1.1113757251351112e-05,1.134876124838545e-05,1.1339069808312603e-05,1.0211453239187644,1.0202733019865176,0.9991460354253002
segment_14,0.53694461,0.58255403,100,119,109.80227272727272,9.518088893875767e-06,9.420614099131626e-06,9.418747708453965e-06,0.9897589951269673,0.9895629063219066,0.9998018822703041
segment_14,0.53694461,0.58255403,120,139,129.75576923076923,7.901546461495608e-06,7.296316707051088e-06,7.289241180825446e-06,0.923403632770646,0.922508171830168,0.9990302605397043
segment_14,0.53694461,0.58255403,140,159,149.72166666666666,6.608076559575053e-06,6.509204039147687e-06,6.490570943300922e-06,0.9850376248616399,0.9822178791037361,0.9971374232955824
segment_14,0.53694461,0.58255403,160,179,169.6955882352941,5.762210565951864e-06,5.704742320964975e-06,5.699091391700632e-06,0.9900267016747945,0.9890460139335769,0.999009433038969
segment_14,0.53694461,0.58255403,180,199,189.675,5.134299399876744e-06,4.914519736835171e-06,4.91328766612917e-06,0.9571938358236668,0.9569538672106112,0.9997492998762898
segment_14,0.53694461,0.58255403,200,219,209.65833333333333,4.497120175926228e-06,4.370073369183884e-06,4.3739817710828525e-06,0.9717492969339703,0.9726183868728806,1.000894356128327
segment_14,0.53694461,0.58255403,220,239,229.64456521739132,3.890236587104408e-06,3.7402163987124383e-06,3.7366169735375157e-06,0.9614367442614503,0.960511498432738,0.999037642534223
segment_14,0.53694461,0.58255403,240,259,249.633,3.4270901860712896e-06,3.263221069557789e-06,3.2558168993358666e-06,0.9521841831943865,0.9500237001548636,0.9977310240207152
segment_14,0.53694461,0.58255403,260,279,269.6231481481482,3.1013167653773015e-06,3.0287517113387196e-06,3.021213903205922e-06,0.9766018567181886,0.9741713381020483,0.9975112492369123
segment_14,0.53694461,0.58255403,280,299,289.6146551724138,2.82038659478505e-06,2.7744114409343316e-06,2.7657623554791904e-06,0.983698988664984,0.9806323574906856,0.996882551258429
segment_14,0.53694461,0.58255403,300,319,309.60725806451615,2.5361176777282127e-06,2.4809349377952744e-06,2.4812149459520082e-06,0.9782412541746212,0.9783516623623771,1.0001128639661074
segment_14,0.53694461,0.58255403,320,339,329.6007575757576,2.2763468085793583e-06,2.28703865249668e-06,2.27945258691461e-06,1.0046969310111382,1.001364369578285,0.9966830182018181
segment_14,0.53694461,0.58255403,340,359,349.595,2.0716320038705465e-06,2.030970125477968e-06,2.0285861103877896e-06,0.9803720553087577,0.9792212644898651,0.9988261692969919
segment_14,0.53694461,0.58255403,360,379,369.58986486486486,1.9085809955259736e-06,1.885344882846554e-06,1.8843666613660084e-06,0.9878254510896374,0.9873129124639051,0.9994811445431306
segment_14,0.53694461,0.58255403,380,399,389.5852564102564,1.7621215927338744e-06,1.7308297007949764e-06,1.7290925476443306e-06,0.9822419224258244,0.9812560919599763,0.9989963465788414
segment_14,0.53694461,0.58255403,400,419,409.5810975609756,1.619944312958816e-06,1.5906621567425102e-06,1.5893266964183964e-06,0.9819239735699172,0.981099587007101,0.9991604374829357
segment_14,0.53694461,0.58255403,420,439,429.57732558139537,1.4908853755128604e-06,1.4637136510643634e-06,1.4588473762009916e-06,0.9817747729672712,0.978510756200256,0.9966753914880597
segment_14,0.53694461,0.58255403,440,459,449.5738888888889,1.3834342093095766e-06,1.3960424782616296e-06,1.3945401689353295e-06,1.0091137466944273,1.008027819140959,0.9989238799322419
segment_14,0.53694461,0.58255403,460,479,469.5707446808511,1.2912922911689694e-06,1.29652572580258e-06,1.2948336357377162e-06,1.0040528660082628,1.0027424809959493,0.9986949043654213
segment_14,0.53694461,0.58255403,480,499,489.5678571428571,1.2067623293015711e-06,1.2405270175129844e-06,1.2393221984953055e-06,1.0279795676344612,1.0269811779860403,0.9990287845402236
segment_14,0.53694461,0.58255403,500,519,509.56519607843137,1.1279865737846855e-06,1.1654239544533117e-06,1.1619038784678967e-06,1.0331895623039324,1.030068890420752,0.996979574710161
segment_14,0.53694461,0.58255403,520,539,529.5627358490566,1.055403880303332e-06,1.056021798342484e-06,1.0504450103334107e-06,1.000585480166109,0.995301448040445,0.9947190597601049
segment_14,0.53694461,0.58255403,540,559,549.5604545454545,9.926106247700354e-07,1.0095869290210917e-06,1.0103803818764171e-06,1.017102682388665,1.0179020420121925,1.0007859183122496
segment_14,0.53694461,0.58255403,560,579,569.5583333333333,9.363499425462758e-07,9.903632852205218e-07,9.841706698148021e-07,1.057684995982767,1.0510714264994605,0.9937471274449144
segment_14,0.53694461,0.58255403,580,599,589.5563559322034,8.840469414323944e-07,8.880527212007992e-07,8.851702840483427e-07,1.004531184466194,1.0012706820908495,0.9967542049208983
segment_14,0.53694461,0.58255403,600,619,609.5545081967213,8.362444875343487e-07,8.24335811973135e-07,8.222833065186281e-07,0.9857593374440934,0.9833049051756564,0.997510110048969
segment_14,0.53694461,0.58255403,620,639,629.5527777777778,7.922043799646155e-07,8.185039545372801e-07,8.140214649708013e-07,1.0331979666331046,1.0275397177268324,0.9945235578378936
segment_14,0.53694461,0.58255403,640,659,649.5511538461539,7.520513758614664e-07,7.852622671493019e-07,7.821166577423487e-07,1.044160402272774,1.0399776967982313,0.9959941925920209
segment_14,0.53694461,0.58255403,660,679,669.5496268656716,7.155355696212407e-07,7.441656564828316e-07,7.416613330541344e-07,1.0400121085199803,1.036512179886072,0.9966347231871282
segment_14,0.53694461,0.58255403,680,699,689.5481884057971,6.82050640632325e-07,7.114996296201334e-07,7.08043895436987e-07,1.0431771297223713,1.038110447019834,0.9951430274320854
segment_14,0.53694461,0.58255403,700,719,709.5468309859154,6.50725304103083e-07,6.71405476789174e-07,6.712927406133122e-07,1.0317801882848174,1.0316069413323,0.9998320892817244
segment_14,0.53694461,0.58255403,720,739,729.5455479452055,6.217135021055316e-07,6.345885023394875e-07,6.309182331294102e-07,1.0207088959630966,1.01480542242159,0.9942163004899295
segment_14,0.53694461,0.58255403,740,759,749.5443333333334,5.949902784482144e-07,6.206250412352335e-07,6.166790747346647e-07,1.0430843388800852,1.0364523540502486,0.9936419476521361
segment_14,0.53694461,0.58255403,760,779,769.5431818181818,5.703217545621307e-07,5.934133434648746e-07,5.902586162380742e-07,1.0404887043463258,1.0349572175994763,0.9946837608868376
segment_14,0.53694461,0.58255403,780,799,789.5420886075949,5.474530676732279e-07,5.689229999113312e-07,5.656399781354742e-07,1.0392178499051148,1.0332209490386892,0.9942294092937557
segment_14,0.53694461,0.58255403,800,819,809.5410493827161,5.259891693652605e-07,5.475588547286792e-07,5.440203024385875e-07,1.041007850768958,1.034280426524915,0.9935375854859563
segment_14,0.53694461,0.58255403,820,839,829.5400602409638,5.059961878293791e-07,5.19758516261889e-07,5.182437120117387e-07,1.027198482446177,1.0242047756029526,0.9970855614621869
segment_14,0.53694461,0.58255403,840,859,849.5391176470588,4.873765353093229e-07,5.180324504893616e-07,5.142622749410762e-07,1.0628998586494984,1.0551642060787554,0.9927221247535287
segment_14,0.53694461,0.58255403,860,879,869.5382183908046,4.699645151154697e-07,4.930247993051056e-07,4.899694767546122e-07,1.049068139078479,1.0425669619635587,0.9938029029071161
segment_14,0.53694461,0.58255403,880,899,889.5373595505617,4.537133057725106e-07,4.7623667238456093e-07,4.748763930736196e-07,1.0496422880384808,1.046644184845044,0.997143690543338
segment_14,0.53694461,0.58255403,900,919,909.5365384615385,4.38470377706266e-07,4.496543756687042e-07,4.459804813516261e-07,1.0255068495640325,1.0171279612653588,0.9918295150322636
segment_14,0.53694461,0.58255403,920,939,929.535752688172,4.2410812718349586e-07,4.396404898899617e-07,4.3714726449222005e-07,1.0366235912752164,1.0307448418763328,0.9943289450014814
segment_14,0.53694461,0.58255403,940,959,949.535,4.106487256512362e-07,4.2137612113996366e-07,4.177761074634527e-07,1.0261230458507211,1.017356395787941,0.991456531360221
segment_14,0.53694461,0.58255403,960,979,969.5342783505155,3.9799556728966664e-07,4.0958345541242964e-07,4.0556406000926585e-07,1.0291156210650185,1.0190165251616754,0.9901866265591308
segment_14,0.53694461,0.58255403,980,999,989.5335858585859,3.8605208083855316e-07,4.019758388498215e-07,3.980669402578591e-07,1.0412476937740627,1.0311223796364681,0.9902757872136122
segment_14,0.53694461,0.58255403,1000,1019,1009.5329207920792,3.7481559496966285e-07,3.820235905150848e-07,3.7943654721887314e-07,1.0192307781270555,1.0123286018811044,0.993228053553647
segment_14,0.53694461,0.58255403,1020,1039,1029.532281553398,3.6422199684302e-07,3.6739029922388037e-07,3.628809876059592e-07,1.0086988221697821,0.996318154178813,0.9877261004783
segment_14,0.53694461,0.58255403,1040,1059,1049.5316666666668,3.541667024288627e-07,3.7433281833880714e-07,3.69219833651009e-07,1.0569396156432718,1.042502954453122,0.9863410728706923
segment_14,0.53694461,0.58255403,1060,1079,1069.5310747663552,3.446632311397117e-07,3.534596508412493e-07,3.4972305841583967e-07,1.0255217815734219,1.0146804962612241,0.9894285177487264
segment_14,0.53694461,0.58255403,1080,1099,1089.530504587156,3.356832410878732e-07,3.4320284132868863e-07,3.392556796056253e-07,1.0224008807125613,1.0106422903513879,0.9884990412439998
segment_14,0.53694461,0.58255403,1100,1119,1109.529954954955,3.271573650968304e-07,3.273935121135974e-07,3.232652346706208e-07,1.000721814765494,0.9881031856792902,0.9873904726568186
segment_14,0.53694461,0.58255403,1120,1139,1129.529424778761,3.1904860389346714e-07,3.275156698940438e-07,3.226203624981886e-07,1.026538483156641,1.0111950297262988,0.9850532116602578
segment_14,0.53694461,0.58255403,1140,1159,1149.5289130434783,3.1136353816598286e-07,3.1052458868759945e-07,3.0618258405951953e-07,0.9973055628692908,0.9833604341183282,0.9860171954612967
segment_14,0.53694461,0.58255403,1160,1179,1169.5284188034188,3.0407072293203934e-07,3.0598422653554004e-07,3.0133047121694433e-07,1.0062929557474312,0.9909881106320536,0.9847908652962698
segment_14,0.53694461,0.58255403,1180,1199,1189.5279411764707,2.971121850313439e-07,3.023078943505493e-07,2.9836992214370975e-07,1.0174873653150822,1.0042332060943013,0.9869736375383134
segment_14,0.53694461,0.58255403,1200,1219,1209.527479338843,2.90482643950969e-07,2.902536852440679e-07,2.8614847967968094e-07,0.9992117990121993,0.9850794380953801,0.9858564911555386
segment_14,0.53694461,0.58255403,1220,1239,1229.5270325203253,2.8417591852747003e-07,2.8381954824360293e-07,2.8036298484321545e-07,0.9987459518536486,0.986582488396581,0.9878212638214028
segment_14,0.53694461,0.58255403,1240,1259,1249.5266,2.781691029373436e-07,2.773825050347382e-07,2.72813758921334e-07,0.9971722312280579,0.9807478833577866,0.983529076165665
segment_14,0.53694461,0.58255403,1260,1279,1269.5261811023622,2.7241900936945005e-07,2.7099347842974146e-07,2.6706554530549e-07,0.9947671385230855,0.980348419604229,0.9855054330199691
segment_14,0.53694461,0.58255403,1280,1299,1289.5257751937984,2.6692238614251614e-07,2.622882505518873e-07,2.583918676251867e-07,0.9826386401770192,0.9680412023861692,0.9851446531878492
segment_14,0.53694461,0.58255403,1300,1319,1309.5253816793893,2.616753956843643e-07,2.6109872152470477e-07,2.5528725320514666e-07,0.9977962232247654,0.9755875310228895,0.9777422567003713
segment_14,0.53694461,0.58255403,1320,1339,1329.525,2.566619825566511e-07,2.519058394372289e-07,2.458002211305154e-07,0.9814692340796034,0.9576806766707715,0.9757622994355597
segment_14,0.53694461,0.58255403,1340,1359,1349.5246296296295,2.5185463553571403e-07,2.461130137640665e-07,2.4173429421944304e-07,0.9772026361181136,0.9598167359725412,0.982208500567869
segment_14,0.53694461,0.58255403,1360,1379,1369.5242700729927,2.472376307755149e-07,2.3998773026503205e-07,2.3445537666057522e-07,0.9706763873778358,0.9482997225185934,0.9769473481067256
segment_14,0.53694461,0.58255403,1380,1399,1389.5239208633093,2.4281618072015494e-07,2.3840332918091655e-07,2.3221393899581752e-07,0.9818263695353804,0.9563363459021025,0.9740381553967222
segment_14,0.53694461,0.58255403,1400,1419,1409.5235815602837,2.3857875612852375e-07,2.3442537027753358e-07,2.2940375701020833e-07,0.982591132930743,0.9615431010405101,0.9785790537031883
segment_14,0.53694461,0.58255403,1420,1439,1429.5232517482518,2.345124210677404e-07,2.3005037204573215e-07,2.244654696907351e-07,0.9809730802245253,0.9571581269287942,0.9757231326977084
segment_14,0.53694461,0.58255403,1440,1459,1449.5229310344828,2.30591801907645e-07,2.2462033971258438e-07,2.2030825827975436e-07,0.9741037532745753,0.9554036893644235,0.9808028006798156
segment_14,0.53694461,0.58255403,1460,1479,1469.522619047619,2.2682133675027046e-07,2.2038544441948237e-07,2.1587811360491656e-07,0.9716257190659537,0.9517539958888331,0.9795479650371712
segment_14,0.53694461,0.58255403,1480,1499,1489.5223154362416,2.231975829582706e-07,2.1517730882677364e-07,2.113144765572913e-07,0.9640664830452198,0.9467596994399308,0.9820481430382044
segment_14,0.53694461,0.58255403,1500,1519,1509.5220198675497,2.1971220108143705e-07,2.1301610864881122e-07,2.0845183515933587e-07,0.9695233473622892,0.9487494737812604,0.9785731064264241
segment_14,0.53694461,0.58255403,1520,1539,1529.5217320261438,2.1635484230323561e-07,2.0658981747068173e-07,2.0104438365794205e-07,0.9548656978110638,0.9292344997583417,0.9731572742517832
segment_14,0.53694461,0.58255403,1540,1559,1549.5214516129033,2.1310704884812612e-07,2.0195109227790716e-07,1.9781639355261443e-07,0.947650926468559,0.928248946348045,0.9795262373743295
segment_14,0.53694461,0.58255403,1560,1579,1569.521178343949,2.09974662049788e-07,2.0075469334097827e-07,1.9520904771476216e-07,0.9560900890669202,0.9296790660792934,0.9723760100751571
segment_14,0.53694461,0.58255403,1580,1599,1589.5209119496856,2.0695416102756564e-07,1.96551207602234e-07,1.9122835149714037e-07,0.9497330550220442,0.9240130787786835,0.9729187311030638
segment_14,0.53694461,0.58255403,1600,1619,1609.520652173913,2.0403954428821583e-07,1.9498252339435883e-07,1.90418821696307e-07,0.9556114432354176,0.9332446921530618,0.9765943038452652
segment_14,0.53694461,0.58255403,1620,1639,1629.520398773006,2.0122438862699e-07,1.916153180312309e-07,1.861196617662875e-07,0.9522469882436992,0.9249359038247489,0.9713193270694169
segment_14,0.53694461,0.58255403,1640,1659,1649.5201515151516,1.9849411157256898e-07,1.895478982142733e-07,1.848021069180849e-07,0.9549295780745366,0.9310206003291019,0.9749625749433343
segment_14,0.53694461,0.58255403,1660,1679,1669.5199101796406,1.958509488978078e-07,1.8310687271598037e-07,1.7833382492664971e-07,0.9349297194956298,0.910558901706939,0.9739329948759805
segment_14,0.53694461,0.58255403,1680,1699,1689.519674556213,1.9329440759792853e-07,1.840844647194413e-07,1.7840263205571248e-07,0.9523527711280462,0.9229580631572517,0.969134643315022
segment_14,0.53694461,0.58255403,1700,1719,1709.5194444444444,1.9082011540556888e-07,1.7905689854341667e-07,1.7423440943182515e-07,0.9383544190970083,0.9130819833197749,0.9730672811222507
segment_14,0.53694461,0.58255403,1720,1739,1729.519219653179,1.8842388804551726e-07,1.7612690076825585e-07,1.7052928897745754e-07,0.934737641788334,0.9050300932982714,0.9682183030168484
segment_14,0.53694461,0.58255403,1740,1759,1749.519,1.8609872414445102e-07,1.7458588181476008e-07,1.6955648867541005e-07,0.9381358341782365,0.9111104305250326,0.9711924407227479
segment_14,0.53694461,0.58255403,1760,1779,1769.5187853107345,1.838365550710931e-07,1.7188784700473694e-07,1.6647333158352843e-07,0.9350036337346761,0.9055507568619855,0.9684997193486327
segment_14,0.53694461,0.58255403,1780,1799,1789.5185754189945,1.8164181798306943e-07,1.6961738391187402e-07,1.6248368518767448e-07,0.9338013998939595,0.8945279616328182,0.9579424080263735
segment_14,0.53694461,0.58255403,1800,1819,1809.5183701657459,1.79511826363853e-07,1.6841435182492151e-07,1.614065257174992e-07,0.938179702342073,0.8991414604090979,0.9583893769652871
segment_14,0.53694461,0.58255403,1820,1839,1829.518169398907,1.7744349964071152e-07,1.64561864815349e-07,1.5965461240790145e-07,0.9274043013610229,0.8997490059155219,0.9701798930575206
segment_14,0.53694461,0.58255403,1840,1859,1849.517972972973,1.7543386963662394e-07,1.6006433461428774e-07,1.5510596279841146e-07,0.9123912899249665,0.8841278090694935,0.9690226318822077
segment_14,0.53694461,0.58255403,1860,1879,1869.5177807486632,1.7347742528494397e-07,1.6035032393242206e-07,1.5524220116771427e-07,0.9243296277255666,0.8948841667019349,0.968143982254376
segment_14,0.53694461,0.58255403,1880,1899,1889.5175925925926,1.7156886348368755e-07,1.5769819306188756e-07,1.5218285379369433e-07,0.9191539179070287,0.8870074132545828,0.9650259831066753
segment_14,0.53694461,0.58255403,1900,1919,1909.5174083769634,1.6971158980613867e-07,1.546101595863823e-07,1.4953460137515937e-07,0.911017095314429,0.8811101324663363,0.9671718972103694
segment_14,0.53694461,0.58255403,1920,1939,1929.5172279792746,1.6790357340704227e-07,1.5289684143885352e-07,1.4745807946369876e-07,0.9106229149048037,0.8782307396532992,0.9644285524542388
segment_14,0.53694461,0.58255403,1940,1959,1949.5170512820512,1.6614260488010943e-07,1.538659380449149e-07,1.4788793763188485e-07,0.9261076540598752,0.890126513536986,0.9611479935781172
segment_14,0.53694461,0.58255403,1960,1979,1969.5168781725888,1.644265712304064e-07,1.4851472782405656e-07,1.4332179217190846e-07,0.9032282721260847,0.871646176767109,0.965034204161219
segment_14,0.53694461,0.58255403,1980,1999,1989.5167085427136,1.6275272271509102e-07,1.4929099999296863e-07,1.4342138857452813e-07,0.917287265628803,0.881222668241295,0.9606834208444116
segment_14,0.53694461,0.58255403,2000,2019,2009.5165422885573,1.6111502267466743e-07,1.4887025862205826e-07,1.442294663499844e-07,0.9239998614074959,0.8951956431848115,0.9688265989793462
segment_14,0.53694461,0.58255403,2020,2039,2029.5163793103447,1.595159158858442e-07,1.4492141896049432e-07,1.3976272355903678e-07,0.9085075815519608,0.8761678907266935,0.9644034992310985
segment_14,0.53694461,0.58255403,2040,2059,2049.516219512195,1.5795489249706158e-07,1.4278565688954766e-07,1.3747129840017825e-07,0.9039647625489277,0.8703199769689667,0.9627808660537918
segment_14,0.53694461,0.58255403,2060,2079,2069.5160628019325,1.5643034907387062e-07,1.4238367338666513e-07,1.3718410639541182e-07,0.9102049201426236,0.8769660568271812,0.9634819999542148
segment_14,0.53694461,0.58255403,2080,2099,2089.515909090909,1.5494075359661363e-07,1.415895739966057e-07,1.365691493132447e-07,0.9138304204020619,0.881428198476437,0.9645424126815908
segment_14,0.53694461,0.58255403,2100,2119,2109.5157582938386,1.534846269494887e-07,1.3994072024006831e-07,1.3357648978536173e-07,0.9117572425420974,0.8702923051005058,0.9545219544119199
segment_14,0.53694461,0.58255403,2120,2139,2129.5156103286386,1.520593422735331e-07,1.3783455433927858e-07,1.31857434976725e-07,0.9064523907471193,0.8671445831952386,0.956635552012299
segment_14,0.53694461,0.58255403,2140,2159,2149.515465116279,1.5066120183115398e-07,1.3492494070108818e-07,1.2925939634100624e-07,0.8955520005229918,0.8579474660361947,0.9580096583282304
segment_14,0.53694461,0.58255403,2160,2179,2169.5153225806453,1.492926041990441e-07,1.3357965222528272e-07,1.2841749443985685e-07,0.8947506337767938,0.8601731822471558,0.9613552086756456
segment_14,0.53694461,0.58255403,2180,2199,2189.5151826484016,1.4795271619088822e-07,1.3316355527777362e-07,1.275271532933439e-07,0.9000413017491773,0.8619453334591619,0.9576730887616178
segment_14,0.53694461,0.58255403,2200,2219,2209.515045248869,1.466404079620687e-07,1.3429019604725246e-07,1.284374463871226e-07,0.9157789310159936,0.875866673941233,0.9564171485901288
segment_14,0.53694461,0.58255403,2220,2239,2229.5149103139015,1.4535459796563568e-07,1.3269294247840747e-07,1.262625682631975e-07,0.9128912627158747,0.8686520414926823,0.9515394406431499
segment_14,0.53694461,0.58255403,2240,2259,2249.514777777778,1.4409424583801314e-07,1.319105103360309e-07,1.2485921555036324e-07,0.9154460649616858,0.8665107674787138,0.9465448600895783
segment_14,0.53694461,0.58255403,2260,2279,2269.5146475770925,1.4285793774643072e-07,1.2956514548893826e-07,1.2348276144408858e-07,0.9069509719432823,0.8643745205342905,0.9530553991052403
segment_14,0.53694461,0.58255403,2280,2299,2289.514519650655,1.4164230010498451e-07,1.2810037571536657e-07,1.21893484565269e-07,0.9043935012381136,0.8605726147833113,0.951546659286238
segment_14,0.53694461,0.58255403,2300,2319,2309.514393939394,1.4044887119259885e-07,1.2766483082853715e-07,1.217980119714085e-07,0.9089772651392063,0.8672053462386731,0.9540451444688928
segment_14,0.53694461,0.58255403,2320,2339,2329.514270386266,1.3927750137381843e-07,1.257072294316202e-07,1.18596533576166e-07,0.9025666614611656,0.8515125013468968,0.9434344716083163
segment_14,0.53694461,0.58255403,2340,2359,2349.5141489361704,1.381273841293793e-07,1.2383881195838673e-07,1.1788855374001638e-07,0.8965551091765487,0.853477060201141,0.9519515883245891
segment_14,0.53694461,0.58255403,2360,2379,2369.514029535865,1.369977443575357e-07,1.242888126384148e-07,1.1784536365011176e-07,0.9072325476691557,0.8601992989210085,0.9481574499625437
segment_14,0.53694461,0.58255403,2380,2399,2389.513912133891,1.358878391412783e-07,1.2327424612678417e-07,1.173534051529151e-07,0.9071764398182816,0.8636049104504964,0.9519701709002573
segment_14,0.53694461,0.58255403,2400,2419,2409.5137966804978,1.3479694624189636e-07,1.2162945412694524e-07,1.1565515618744364e-07,0.9023160948221948,0.8579953731288369,0.9508811580025164
segment_14,0.53694461,0.58255403,2420,2439,2429.513683127572,1.337235616174798e-07,1.2247695731723943e-07,1.1560030280574673e-07,0.9158966141478372,0.8644722097398574,0.9438534834460265
segment_14,0.53694461,0.58255403,2440,2459,2449.5135714285716,1.3266574864531466e-07,1.2117192962471708e-07,1.1308226069330893e-07,0.9133625737014713,0.8523847477440263,0.9332380943634161
segment_14,0.53694461,0.58255403,2460,2479,2469.5134615384613,1.3162504524733094e-07,1.1841025325352676e-07,1.117569193561469e-07,0.8996027544076217,0.8490551258398377,0.9438111674068081
segment_14,0.53694461,0.58255403,2480,2499,2489.513353413655,1.306010312662486e-07,1.1921597183672347e-07,1.1040586108396676e-07,0.9128256544443735,0.8453674524122926,0.9260995769524665
segment_14,0.53694461,0.58255403,2500,2519,2509.513247011952,1.2959314539678436e-07,1.1625487476980403e-07,1.1033223078714222e-07,0.8970758014543005,0.851373970817132,0.9490546611968813
segment_14,0.53694461,0.58255403,2520,2539,2529.51314229249,1.2860084738991928e-07,1.1565612796582012e-07,1.0881359097299222e-07,0.8993418808131907,0.8461343232293651,0.940837229179503
segment_14,0.53694461,0.58255403,2540,2559,2549.513039215686,1.2762361925171606e-07,1.1615773651861425e-07,1.0862387641391096e-07,0.9101586148369034,0.8511267510731589,0.9351411250726637
segment_14,0.53694461,0.58255403,2560,2579,2569.512937743191,1.2666095900536522e-07,1.1413115595960925e-07,1.0824809192967744e-07,0.901076044709047,0.8546287094280738,0.9484534789780469
segment_14,0.53694461,0.58255403,2580,2599,2589.5128378378377,1.2571210842433495e-07,1.143728092178176e-07,1.0600917251579138e-07,0.9097994668242927,0.8432693862548444,0.926873906838311
segment_14,0.53694461,0.58255403,2600,2619,2609.5127394636015,1.247751596261334e-07,1.1267587743861989e-07,1.0579917485791429e-07,0.9030313227106512,0.8479185694886925,0.9389691676956172
segment_14,0.53694461,0.58255403,2620,2639,2629.5126425855515,1.238511700904906e-07,1.1311989314879777e-07,1.0478710859717733e-07,0.9133534472556688,0.846072818856824,0.9263367006485809
segment_14,0.53694461,0.58255403,2640,2659,2649.512547169811,1.2294011291054678e-07,1.131849847505647e-07,1.0476219413765002e-07,0.920651381155961,0.8521400514238725,0.9255838516789423
segment_14,0.53694461,0.58255403,2660,2679,2669.5124531835204,1.2204159269520118e-07,1.1100055243618284e-07,1.0400379285723371e-07,0.909530513203041,0.8521995703299541,0.9369664436312445
segment_14,0.53694461,0.58255403,2680,2699,2689.5123605947956,1.21155227805603e-07,1.0948486697135897e-07,1.039251549974612e-07,0.9036743106705271,0.8577851478618161,0.949219356723042
segment_14,0.53694461,0.58255403,2700,2719,2709.512269372694,1.202806517424091e-07,1.0835951657294884e-07,1.016607666163084e-07,0.9008890042016869,0.845196339923592,0.9381803263017442
