segment_index,z_lo,z_hi,ell_min,ell_max,ell_effective,theory_cl,ensemble_mean_theoretical_normalization_cl,ensemble_mean_measured_normalization_cl,realization_std_cl,ensemble_sem_cl,theoretical_normalization_mean_over_theory,measured_normalization_mean_over_theory,mean_minus_theory_over_sem,theory_model,linear_power_evolution
0,0.44933801,0.49256256,900,919,909.5365384615385,5.479454773108484e-07,5.301322059918585e-07,5.373129835664622e-07,2.645219926831232e-09,9.352264739960734e-10,0.9674907959704092,0.9805957085428147,-19.047013546223326,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,920,939,929.535752688172,5.32177590596946e-07,5.167790531675317e-07,5.237766493043021e-07,4.720679764447135e-09,1.6690123366253412e-09,0.9710650397508438,0.9842140265936027,-9.226137573404285,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,940,959,949.535,5.17359766903176e-07,4.994048543891935e-07,5.061604497176006e-07,4.350223081405716e-09,1.53803612026811e-09,0.9652951124872786,0.9783529414113268,-11.6739212281,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,960,979,969.5342783505155,5.034172712643322e-07,4.836446400382965e-07,4.901922928331731e-07,3.149982835251517e-09,1.1136871117137874e-09,0.9607231766673863,0.9737295893763348,-17.754206740893963,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,980,999,989.5335858585859,4.902823042878344e-07,4.699614223232484e-07,4.763243025636255e-07,3.2275489406535814e-09,1.1411108712738025e-09,0.9585526914047953,0.971530684256525,-17.807982095466418,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1000,1019,1009.5329207920792,4.778932675129364e-07,4.5617706395665107e-07,4.6234639743604013e-07,4.5500692580270235e-09,1.6086924136096755e-09,0.954558465179262,0.9674679031202811,-13.499288846372622,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1020,1039,1029.532281553398,4.661941280517515e-07,4.444256885250112e-07,4.5043748384872064e-07,3.477106545784824e-09,1.2293428087162907e-09,0.9533060623956983,0.9662015386832977,-17.70737940011334,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1040,1059,1049.5316666666668,4.551338009449982e-07,4.320931783554184e-07,4.3794246407497857e-07,3.3427879583688766e-09,1.1818540167156834e-09,0.9493761558870373,0.9622279495956462,-19.4953202880408,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1060,1079,1069.5310747663552,4.4466562806434115e-07,4.1955890866911525e-07,4.252414482567924e-07,3.078481764331008e-09,1.0884076656587913e-09,0.9435379804269624,0.9563173346856075,-23.06738567486044,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,1080,1099,1089.530504587156,4.3474665449234874e-07,4.059754650674156e-07,4.1146468951878605e-07,4.609923443169124e-09,1.6298540637078627e-09,0.9338207916550179,0.9464470520175735,-17.652616921713616,standard-halo-model-uncompensated,scale_dependent_camb
