segment,ell,UU_measured_cl,UU_candidate_cl,2UH_measured_cl,2UH_candidate_cl,HH_measured_cl,HH_candidate_cl,linear_projection_correction_cl
6,1409.5235815602837,1.2905301336192268e-07,1.5017240024770425e-07,1.2201992042187176e-08,1.7483718943103407e-08,8.763232836127519e-07,8.464986478737432e-07,-6.034589834419622e-10
6,1429.5232517482518,1.2853995196243326e-07,1.4870761449363186e-07,1.0166015170612618e-08,1.6565328093069256e-08,8.65923331458206e-07,8.383387649735559e-07,-5.489746149499524e-10
6,1449.5229310344828,1.2756875864478852e-07,1.4733721418991577e-07,7.97207616942438e-09,1.571088490794534e-08,8.600977827604613e-07,8.301415596642406e-07,-5.264173335584106e-10
6,1469.522619047619,1.2654434985944825e-07,1.4606994868512179e-07,7.2819917807389995e-09,1.492536619371334e-08,8.522232643210125e-07,8.219094435571882e-07,-5.541658508260308e-10
6,1489.5223154362416,1.262892111761962e-07,1.4485067298420814e-07,7.656973126980481e-09,1.4174261356775645e-08,8.400148191135895e-07,8.136648379502781e-07,-5.238958939977605e-10
6,1509.5220198675497,1.2559947220947223e-07,1.4368875237754716e-07,8.67807512301303e-09,1.3462738271372186e-08,8.319892229239137e-07,8.054071948682995e-07,-4.76089293347306e-10
6,1529.5217320261438,1.252303574652138e-07,1.4261833435880163e-07,7.598941346495047e-09,1.2810930739841076e-08,8.205580871889336e-07,7.971279632116731e-07,-4.976231088253674e-10
6,1549.5214516129033,1.2470304648255595e-07,1.4159987327344324e-07,6.861780746806091e-09,1.2194595834644018e-08,8.122508800769609e-07,7.888448887444888e-07,-4.948171170556123e-10
6,1569.521178343949,1.24825780447275e-07,1.406156475764908e-07,6.575425561789953e-09,1.1602703908925136e-08,8.037567428036401e-07,7.805671945129303e-07,-4.469364741888415e-10
6,1589.5209119496856,1.2406407296383732e-07,1.3969625107987658e-07,6.207346050690209e-09,1.1053127995140624e-08,7.947831882574151e-07,7.722872006680849e-07,-4.384527563571396e-10
6,1609.520652173913,1.2305460837811672e-07,1.3883936740501873e-07,5.050058881618614e-09,1.054404773583375e-08,7.841918147448589e-07,7.640087471876146e-07,-4.6031885265349735e-10
6,1629.520398773006,1.231595045510238e-07,1.380107117443619e-07,5.7012109892677355e-09,1.005487969119776e-08,7.748389814825431e-07,7.557465996513842e-07,-4.3938004461011714e-10
6,1649.5201515151516,1.2282303377085433e-07,1.3721416243929874e-07,5.100189854779477e-09,9.587648544261837e-09,7.680909150467459e-07,7.475020848223483e-07,-3.971305545565124e-10
6,1669.5199101796406,1.2205033753648707e-07,1.3647470830317586e-07,3.6380799779539305e-09,9.156639960784437e-09,7.603559604052722e-07,7.392694711251322e-07,-4.043287438911478e-10
6,1689.519674556213,1.2228476503333539e-07,1.3577655786389255e-07,5.632700228134543e-09,8.752418794886579e-09,7.486231868993533e-07,7.310568321993863e-07,-4.159542967286184e-10
6,1709.5194444444444,1.2150107973051077e-07,1.3509898534145432e-07,4.6440953480391906e-09,8.362574181755668e-09,7.403766790806737e-07,7.228731004369215e-07,-3.9250154607865597e-10
6,1729.519219653179,1.2124182679375084e-07,1.3444948261334327e-07,5.307912431898738e-09,7.991258295561673e-09,7.320205208169087e-07,7.147180911662792e-07,-3.5981521203273356e-10
6,1749.519,1.2132839977522775e-07,1.338456179033615e-07,2.620782888976557e-09,7.64824870563833e-09,7.221699480627523e-07,7.065883089695424e-07,-3.697429677212326e-10
6,1769.5187853107345,1.2115159702936337e-07,1.332717941578378e-07,3.3569498030672966e-09,7.32459499111016e-09,7.115275574287797e-07,6.984915310249486e-07,-3.769946303125264e-10
6,1789.5185754189945,1.2083850498948395e-07,1.3271410783344675e-07,3.6404923653792278e-09,7.011966412564945e-09,7.052546956547078e-07,6.904335792303305e-07,-3.562521413028973e-10
6,1809.5183701657459,1.2057863916532344e-07,1.3217824520286036e-07,2.743574735152923e-09,6.713439504552629e-09,6.972166156708366e-07,6.824144680459309e-07,-3.270659013311429e-10
6,1829.518169398907,1.206710886394805e-07,1.3167856478406121e-07,2.8964992478297484e-09,6.436768111925654e-09,6.882301450723175e-07,6.744312711258488e-07,-3.34023946079308e-10
6,1849.517972972973,1.204156226826267e-07,1.3120432412296033e-07,1.129765722041347e-09,6.176049345703291e-09,6.81406665497348e-07,6.664900472440243e-07,-3.435270228575283e-10
6,1869.5177807486632,1.2050057493994449e-07,1.307425901257431e-07,2.303085986541794e-09,5.9237525146852405e-09,6.697790235401106e-07,6.585960277659169e-07,-3.285813475547129e-10
6,1889.5175925925926,1.2027270051869611e-07,1.3029540934325522e-07,1.2124087403573575e-09,5.6808949858753825e-09,6.623760120999049e-07,6.507499833784423e-07,-2.9823037982162486e-10
6,1909.5174083769634,1.198329937582844e-07,1.2987708860468692e-07,2.135597762201399e-09,5.454920796686074e-09,6.554471991703477e-07,6.429482599777525e-07,-2.9928375751764946e-10
6,1929.5172279792746,1.195569349689396e-07,1.2948269053203474e-07,2.6042398823634316e-09,5.2432747055665195e-09,6.453759130934761e-07,6.35194753083744e-07,-3.137766956761351e-10
6,1949.5170512820512,1.192570155278608e-07,1.290975736017227e-07,1.6285278878459463e-09,5.03796942019267e-09,6.388571372083114e-07,6.2749558894299e-07,-3.0334512396389796e-10
6,1969.5168781725888,1.195486341481772e-07,1.2872308912760748e-07,2.492127119957475e-09,4.839487378944465e-09,6.297248250850248e-07,6.198511413425205e-07,-2.7779853900315717e-10
6,1989.5167085427136,1.19748841765708e-07,1.283689724642186e-07,3.0887594620276476e-09,4.652710613380781e-09,6.192847636377641e-07,6.122589045852586e-07,-2.699357573038705e-10
7,30.608333333333334,5.506014178211735e-05,5.861613821609168e-05,5.125133557619361e-05,5.10286209827373e-05,1.338754187716386e-05,1.1478490827955603e-05,9.525695472841219e-07
7,50.165,3.589748612020629e-05,3.7993075186872916e-05,3.3433073156911494e-05,3.291681081716321e-05,9.33001585366608e-06,7.535088171905463e-06,3.473590555235762e-07
7,69.975,2.3564910751854287e-05,2.5675133921717673e-05,2.214709397995023e-05,2.2109968799890013e-05,6.783362869345415e-06,5.213067137034856e-06,3.631464665620299e-07
7,89.86944444444444,1.6640969805466175e-05,1.8310901905360402e-05,1.587632324019932e-05,1.565223629725784e-05,5.4091991173627375e-06,3.8586915816017905e-06,-1.8601828595257944e-08
7,109.80227272727272,1.241693787530758e-05,1.3773240014159958e-05,1.191946606956093e-05,1.1680472612137202e-05,4.481517611713545e-06,3.061577122209905e-06,1.811272811961013e-07
7,129.75576923076923,9.33112323310935e-06,1.066399832971203e-05,9.080394085741195e-06,8.96353691067767e-06,3.7862998111948467e-06,2.5480558171232187e-06,-4.74246117313453e-08
7,149.72166666666666,7.463136742903024e-06,8.51921128919842e-06,7.344767728112314e-06,7.094767153794459e-06,3.390872744520536e-06,2.2262988019959735e-06,7.123284682380432e-08
7,169.6955882352941,5.974539761094593e-06,6.940790801640855e-06,5.983065167176375e-06,5.7237871397019355e-06,3.0813170491591087e-06,2.016566604428281e-06,-2.3617393368519976e-08
7,189.675,4.911505285038991e-06,5.755095933014668e-06,4.922392666379073e-06,4.6978592500099905e-06,2.830678786797737e-06,1.8828422228954856e-06,1.8994069781599738e-08
7,209.65833333333333,4.078900387236911e-06,4.835731907214411e-06,4.142121258825524e-06,3.90565685874769e-06,2.611342802093436e-06,1.7984944676903295e-06,-1.0668322168418726e-08
7,229.64456521739132,3.464891575092637e-06,4.109969118131961e-06,3.563575287483598e-06,3.283017594935198e-06,2.4839623531074143e-06,1.7476279945571708e-06,-3.0122772433628305e-10
7,249.633,2.9139469131386305e-06,3.5251018914036244e-06,2.989132812642043e-06,2.7834497842785502e-06,2.329771645093967e-06,1.7186525415204146e-06,-7.649457415284431e-09
7,269.6231481481482,2.511190715921945e-06,3.04729385837635e-06,2.5879143474972917e-06,2.37708722683298e-06,2.2207982055778058e-06,1.7040338820701178e-06,-5.467375626576842e-09
7,289.6146551724138,2.195246589373384e-06,2.65252004573239e-06,2.2642489864435677e-06,2.0427153038711802e-06,2.1676908529545797e-06,1.6985095261093748e-06,-6.9455479718606825e-09
7,309.60725806451615,1.9056623633940376e-06,2.3226369579517285e-06,1.9623238893794364e-06,1.7643594370821085e-06,2.1064490252012463e-06,1.6983077840215307e-06,-6.519541641592983e-09
7,329.6007575757576,1.6940531374867136e-06,2.044869091427676e-06,1.7417391017586324e-06,1.5307826723964723e-06,2.0452848366160773e-06,1.700948758794183e-06,-6.734936548047282e-09
7,349.595,1.4788851453374303e-06,1.809283733068652e-06,1.4963155040979938e-06,1.333287160890854e-06,1.9813218641116246e-06,1.7047490384193363e-06,-6.530988762272437e-09
7,369.58986486486486,1.3201518637382793e-06,1.6082594507709137e-06,1.3257034678546548e-06,1.1652256291995468e-06,1.943981894760897e-06,1.7086054126808713e-06,-6.361993949043693e-09
7,389.5852564102564,1.1779909266476133e-06,1.4359286783423543e-06,1.1599541971377312e-06,1.021503144643978e-06,1.8993665744479333e-06,1.7118419239094159e-06,-5.916294750487451e-09
7,409.5810975609756,1.060337405484956e-06,1.2875343604977113e-06,1.0374088204899866e-06,8.980141639708008e-07,1.8802529823113294e-06,1.7140801051534095e-06,-5.748624403619119e-09
7,429.57732558139537,9.666651044350787e-07,1.1592121938886237e-06,9.135706951521695e-07,7.914429641895278e-07,1.8617469982911946e-06,1.7151302496305907e-06,-5.543366430187546e-09
7,449.5738888888889,8.759025165654831e-07,1.047881630803564e-06,8.058180339079144e-07,6.99158672375743e-07,1.832972412762648e-06,1.7149369091520814e-06,-5.304312606706705e-09
7,469.5707446808511,7.967392232245165e-07,9.509973641662226e-07,7.084998881300578e-07,6.189984401559526e-07,1.8174095960112423e-06,1.7135267005547984e-06,-5.050437991226305e-09
7,489.5678571428571,7.314935107837648e-07,8.664503182703734e-07,6.42600001235314e-07,5.491778584101516e-07,1.7882963925996419e-06,1.7109730024790136e-06,-4.817076941215186e-09
7,509.56519607843137,6.673174332491014e-07,7.924623716263073e-07,5.656762227324159e-07,4.881991267564146e-07,1.779761721173023e-06,1.7073766983497834e-06,-4.606467784896258e-09
7,529.5627358490566,6.159044270348793e-07,7.274858642610837e-07,4.978694188444971e-07,4.3476428158399573e-07,1.7716071483938947e-06,1.7028517756448838e-06,-4.316542703012539e-09
7,549.5604545454545,5.681850097148534e-07,6.70364352481241e-07,4.440594155157686e-07,3.879021805803623e-07,1.7646156185484097e-06,1.6975026556414052e-06,-4.103220420960163e-09
7,569.5583333333333,5.246115741408733e-07,6.199779900878456e-07,3.9154764327017657e-07,3.466777874825536e-07,1.7434307170687169e-06,1.691435566201241e-06,-3.857965503040699e-09
7,589.5563559322034,4.897565999619174e-07,5.75486025639584e-07,3.4781262633825825e-07,3.1038731108996274e-07,1.7409666356054807e-06,1.6847399357200806e-06,-3.6692743159417294e-09
7,609.5545081967213,4.560253694293635e-07,5.361443962586445e-07,3.196507119554538e-07,2.7840962792789737e-07,1.7409828565314575e-06,1.6774981366034939e-06,-3.565701014508348e-09
7,629.5527777777778,4.27989672564161e-07,5.011915336101551e-07,2.760811956501928e-07,2.5011088931384985e-07,1.7213856102869104e-06,1.6697792516970678e-06,-3.359109991661048e-09
7,649.5511538461539,4.0258599266105445e-07,4.701170352178206e-07,2.508458526123336e-07,2.2506190346721972e-07,1.7175747262983566e-06,1.661633541164938e-06,-3.1269714422125806e-09
7,669.5496268656716,3.7684039718303486e-07,4.4257387386587445e-07,2.1567792836313675e-07,2.0296791459554286e-07,1.7030937880646491e-06,1.653102925172954e-06,-3.0972395956933266e-09
7,689.5481884057971,3.569730302869296e-07,4.17929135028075e-07,1.974776236675653e-07,1.8330487049944204e-07,1.6951608099617383e-06,1.6442216855449974e-06,-2.9064232988653404e-09
7,709.5468309859154,3.3653822802528864e-07,3.959244911087564e-07,1.746871595299667e-07,1.6584952219490697e-07,1.7051394221191499e-06,1.6350062184143422e-06,-2.722066915721335e-09
7,729.5455479452055,3.218734622923677e-07,3.7631506981997875e-07,1.5497262001880894e-07,1.5039232745368033e-07,1.6831389821158258e-06,1.6254712762865192e-06,-2.676889354727668e-09
7,749.5443333333334,3.0490368968096015e-07,3.586730793335329e-07,1.324229097857927e-07,1.3657758722420605e-07,1.6709140163997178e-06,1.6156260373088116e-06,-2.498525926875052e-09
7,769.5431818181818,2.897411844080326e-07,3.4290771857550714e-07,1.2566391669725528e-07,1.2431886392172804e-07,1.667381132681152e-06,1.6054701805856106e-06,-2.449244173099589e-09
7,789.5420886075949,2.7897908065010157e-07,3.286737188871063e-07,1.0812360102170013e-07,1.1333053694365862e-07,1.6567788402180854e-06,1.5950071275516868e-06,-2.301324291678186e-09
7,809.5410493827161,2.661413856373235e-07,3.1588668712172293e-07,9.973313475858931e-08,1.035334299315816e-07,1.6555446078773601e-06,1.5842375583641868e-06,-2.2136653015685044e-09
7,829.5400602409638,2.576387325841815e-07,3.0433568265190513e-07,8.912405072017572e-08,9.475020164506797e-08,1.6309817335929362e-06,1.5731568876232856e-06,-2.1224974066786543e-09
7,849.5391176470588,2.4619867608387583e-07,2.938890052063689e-07,8.140186815627214e-08,8.68684786252048e-08,1.629228001171164e-06,1.5617762331911454e-06,-2.0144390368486422e-09
7,869.5382183908046,2.390089099354935e-07,2.8444257317105374e-07,7.22006721972715e-08,7.97961581545149e-08,1.6147469126183676e-06,1.550085651501935e-06,-1.959875827331703e-09
7,889.5373595505617,2.32460716876641e-07,2.758506037353136e-07,6.623707320791793e-08,7.341408324928313e-08,1.6007430368537275e-06,1.5381073678063829e-06,-1.8526301931916152e-09
7,909.5365384615385,2.2411135880215763e-07,2.680570160367639e-07,5.509450086812408e-08,6.766910790477187e-08,1.5875534737643968e-06,1.5258310454118697e-06,-1.8041026606861482e-09
7,929.535752688172,2.1825087591368e-07,2.6094731900450027e-07,5.044220126209017e-08,6.246939651839035e-08,1.5679572629072185e-06,1.513284633182838e-06,-1.7174469222252315e-09
7,949.535,2.1312874096350968e-07,2.5446020148122314e-07,4.6686922137800946e-08,5.7760177780639404e-08,1.5538350621003846e-06,1.5004639579767491e-06,-1.65213346744001e-09
7,969.5342783505155,2.0838359055793466e-07,2.4854266742653875e-07,3.899497518375946e-08,5.349787683898763e-08,1.5387089388585435e-06,1.4873931877080472e-06,-1.598956393131018e-09
7,989.5335858585859,2.0487738094308793e-07,2.4310028530174244e-07,4.094134518946925e-08,4.9606006537669664e-08,1.525670324122722e-06,1.4740816447849527e-06,-1.5100135297744862e-09
7,1009.5329207920792,2.0044077986237952e-07,2.381449580937256e-07,3.349095812761995e-08,4.6089362278150505e-08,1.5097522696362576e-06,1.4605409133734093e-06,-1.4935178166967177e-09
7,1029.532281553398,1.9770127203742465e-07,2.3355224543026964e-07,3.34265989772291e-08,4.2852978139604344e-08,1.4923411913426277e-06,1.4467971084609377e-06,-1.3935149556100278e-09
7,1049.5316666666668,1.9447319155484232e-07,2.2937302055774022e-07,2.6519773791993533e-08,3.992923528218179e-08,1.4747130417577256e-06,1.4328477160493883e-06,-1.404738886237647e-09
7,1069.5310747663552,1.9189624679453502e-07,2.2548116892912638e-07,2.2957205750726397e-08,3.722564995035985e-08,1.4627209470962423e-06,1.418732149562172e-06,-1.314300534552566e-09
7,1089.530504587156,1.8924752786744904e-07,2.219047109695284e-07,2.2184651804874252e-08,3.475780066585684e-08,1.452535246020716e-06,1.4044463300410267e-06,-1.277349550666166e-09
7,1109.529954954955,1.8653052639933037e-07,2.1860276726771902e-07,2.4034921575636316e-08,3.2495612757593624e-08,1.4339548272180749e-06,1.3900170907399764e-06,-1.236326500586747e-09
7,1129.529424778761,1.8531293951160722e-07,2.1552777077060771e-07,1.98897046945536e-08,3.0402388540680626e-08,1.4154374214193124e-06,1.3754587494095072e-06,-1.161709501112027e-09
7,1149.5289130434783,1.8365189768019597e-07,2.1271451802325162e-07,1.7093735746509204e-08,2.850009224950796e-08,1.3984257148235563e-06,1.360774247996433e-06,-1.1812365400849521e-09
7,1169.5284188034188,1.8149940538220145e-07,2.1006950238937294e-07,1.7157408386493845e-08,2.6723436430163972e-08,1.3843812143046757e-06,1.3460012515373023e-06,-1.1080324051755362e-09
7,1189.5279411764707,1.7979134644455895e-07,2.0761499757748434e-07,1.1454233921936161e-08,2.5085034882572706e-08,1.3645258277641705e-06,1.3311388001733425e-06,-1.0579608205585087e-09
7,1209.527479338843,1.789264683746743e-07,2.0535052591422259e-07,1.5485801842813406e-08,2.3583530446054138e-08,1.352686790228831e-06,1.3162000948265162e-06,-1.051931584279211e-09
7,1229.5270325203253,1.781912693288978e-07,2.0322205004552346e-07,1.3846634127859649e-08,2.2181225926891912e-08,1.3287682880924088e-06,1.3012094588900327e-06,-9.997433399205533e-10
7,1249.5266,1.7685565005483155e-07,2.0124427056833102e-07,1.3362872750782455e-08,2.0886363484099138e-08,1.3160553858875644e-06,1.2861709803057052e-06,-9.776045471530286e-10
7,1269.5261811023622,1.7573828393657063e-07,1.993979698174254e-07,1.1306837587539748e-08,1.968568125712471e-08,1.293985342442128e-06,1.2711016046922875e-06,-9.471768809738203e-10
7,1289.5257751937984,1.753990617876876e-07,1.9766383734075975e-07,1.2606781483000504e-08,1.8565328723390423e-08,1.279685509079359e-06,1.2560153529411041e-06,-9.022122725949091e-10
7,1309.5253816793893,1.7397331731448896e-07,1.9605255242538715e-07,1.0615040877050614e-08,1.7530909020863593e-08,1.269653383376407e-06,1.2409162564176463e-06,-8.97376766346542e-10
7,1329.525,1.738284639348295e-07,1.9453516184988204e-07,8.440844647015614e-09,1.6563467880471747e-08,1.2493083536069954e-06,1.2258234405427549e-06,-8.605898672408379e-10
7,1349.5246296296295,1.7256586882610346e-07,1.9310929525740894e-07,9.1781998037058e-09,1.5660558885333264e-08,1.2356805470998746e-06,1.2107451715249302e-06,-8.235587165227459e-10
7,1369.5242700729927,1.7178162675067637e-07,1.9177842608805442e-07,5.539731889073953e-09,1.4823232158448406e-08,1.2174784088832047e-06,1.1956864560482686e-06,-8.155158929885333e-10
7,1389.5239208633093,1.7127311722163155e-07,1.905241988257698e-07,5.116005019378209e-09,1.403968259310562e-08,1.2040123131019647e-06,1.1806615556157497e-06,-7.882840132752421e-10
7,1409.5235815602837,1.718024842446013e-07,1.8934224653715327e-07,7.52758278707914e-09,1.3306381110537445e-08,1.1874734031810468e-06,1.165678499156624e-06,-7.604092526827097e-10
7,1429.5232517482518,1.7033934945878412e-07,1.8822802241896143e-07,4.287773979343305e-09,1.2619694305329899e-08,1.1719722432309598e-06,1.150744434946175e-06,-7.333918036780357e-10
7,1449.5229310344828,1.7023955243912682e-07,1.8718768622682896e-07,5.242455768458103e-09,1.1983019707262254e-08,1.154652231540963e-06,1.1358635314333846e-06,-7.311375824205496e-10
7,1469.522619047619,1.6919839543506445e-07,1.8619730115947766e-07,6.24054652856623e-09,1.1381119560101224e-08,1.1371247703407893e-06,1.1210497663000085e-06,-7.018185716032807e-10
7,1489.5223154362416,1.6876883537835633e-07,1.8525705368712333e-07,4.1465036458045495e-09,1.0813568630933603e-08,1.1217551268070725e-06,1.1063080336170242e-06,-6.598331261644138e-10
7,1509.5220198675497,1.688625047307678e-07,1.843888173633916e-07,6.636045836136358e-09,1.029283822549343e-08,1.1088055128969943e-06,1.0916352738311314e-06,-6.833345909927646e-10
7,1529.5217320261438,1.6872786956007957e-07,1.8354904311747674e-07,4.02760943552104e-09,9.79291868429489e-09,1.0923986033194386e-06,1.077052811013218e-06,-6.399533824563752e-10
7,1549.5214516129033,1.6826985046910627e-07,1.8275815950757605e-07,3.441328398525278e-09,9.325064922563864e-09,1.0756080169887631e-06,1.0625562884522483e-06,-6.148702002881856e-10
7,1569.521178343949,1.6779255947443685e-07,1.8201529791686681e-07,5.449976666955564e-09,8.88827235690879e-09,1.0632467437929868e-06,1.048150350224616e-06,-6.135539222825449e-10
7,1589.5209119496856,1.6821865723393354e-07,1.813093743144485e-07,6.4910631236620195e-09,8.476202143555356e-09,1.0482131225070849e-06,1.033844134533334e-06,-5.996716174091557e-10
7,1609.520652173913,1.6794948613818157e-07,1.806375838060275e-07,4.47549922235172e-09,8.086454487537963e-09,1.0287290369484548e-06,1.0196410439780491e-06,-5.8061575399172e-10
7,1629.520398773006,1.6699615969141964e-07,1.7999440630494277e-07,3.7919452463696235e-09,7.715685436694018e-09,1.0133426323556689e-06,1.0055468671495464e-06,-5.442958494579289e-10
7,1649.5201515151516,1.6694946388801273e-07,1.7939940467652618e-07,1.5940735332023248e-09,7.374458566181602e-09,9.988861045243615e-07,9.915572006924667e-07,-5.651851534244137e-10
7,1669.5199101796406,1.6692685922971196e-07,1.7882050575158648e-07,2.8763161772580234e-09,7.044983201336321e-09,9.897664454076886e-07,9.77688300897742e-07,-5.327993319928729e-10
7,1689.519674556213,1.674444409779012e-07,1.7827511977881859e-07,2.04320719727794e-09,6.736141039640977e-09,9.754724733783192e-07,9.63934773948554e-07,-5.231948110334173e-10
7,1709.5194444444444,1.6672925971144118e-07,1.777501285433456e-07,1.608068806530837e-09,6.440694920751824e-09,9.587400872841652e-07,9.503049552548461e-07,-4.929278000736797e-10
7,1729.519219653179,1.6667976753683514e-07,1.7726383071908185e-07,2.5451675433048546e-09,6.16825572266969e-09,9.413738210122092e-07,9.367938344129519e-07,-5.123483483277111e-10
7,1749.519,1.6594383186702887e-07,1.767876965227252e-07,3.3559588404782753e-09,5.903534855052257e-09,9.285243217517697e-07,9.234154564105087e-07,-4.80255035128479e-10
7,1769.5187853107345,1.6657608951318108e-07,1.7633938151640677e-07,2.5013649487002053e-09,5.655350594589149e-09,9.131229414725698e-07,9.10163755376441e-07,-4.729754816906335e-10
7,1789.5185754189945,1.664411472447263e-07,1.759064929678491e-07,1.0830760066209254e-09,5.417160155089362e-09,9.0416514550389e-07,8.970460376671635e-07,-4.466051619791592e-10
7,1809.5183701657459,1.6572340936740635e-07,1.7550502288443515e-07,2.2568713186974478e-09,5.197048514002296e-09,8.889681511005653e-07,8.84057274199362e-07,-4.6453001064815044e-10
7,1829.518169398907,1.6568490225581026e-07,1.751105811273296e-07,2.0986382152761846e-09,4.982473566617821e-09,8.754029313846106e-07,8.712092290698014e-07,-4.361435807870938e-10
7,1849.517972972973,1.6606274617633746e-07,1.7473889455206643e-07,3.958036243298167e-09,4.781006670643108e-09,8.615653951560616e-07,8.584960680564652e-07,-4.3122943501758176e-10
7,1869.5177807486632,1.6614299979646784e-07,1.7437780672524937e-07,3.3430844293989855e-09,4.586528664596212e-09,8.489342317045915e-07,8.459242826924277e-07,-4.0381826110175516e-10
7,1889.5175925925926,1.654755557873204e-07,1.740433384207877e-07,1.115834379367872e-09,4.406795835426947e-09,8.354277254143709e-07,8.334880562157218e-07,-4.2037730449552337e-10
7,1909.5174083769634,1.6548771501721603e-07,1.7371525048091306e-07,3.984336356806441e-09,4.231860957947711e-09,8.231894955096602e-07,8.211968428433836e-07,-4.010373491477305e-10
7,1929.5172279792746,1.6540755114688198e-07,1.7340333195981604e-07,1.2640420496092336e-09,4.066184767912243e-09,8.101684796411744e-07,8.090468779344317e-07,-3.9256445259021875e-10
7,1949.5170512820512,1.6539520262719052e-07,1.7310139361685426e-07,1.7811276889158054e-09,3.906747028195095e-09,7.997143270879886e-07,7.970413900312163e-07,-3.714340173004425e-10
7,1969.5168781725888,1.6586722047190102e-07,1.728174511635503e-07,9.98227941296735e-10,3.757196166152419e-09,7.859922641391098e-07,7.851774438143386e-07,-3.7415941552740096e-10
7,1989.5167085427136,1.6575806932124416e-07,1.72545608617956e-07,1.9668234125733996e-09,3.614756955698053e-09,7.786440784517022e-07,7.734578212297939e-07,-3.755973636909116e-10
8,30.608333333333334,7.13164395558806e-05,7.713897943402914e-05,6.878864873524058e-05,6.889841901896902e-05,1.886097463833361e-05,1.597570500653403e-05,-2.589640962973693e-07
8,50.165,4.138739277848234e-05,4.5682773644614e-05,4.01161308445845e-05,4.054054028253106e-05,1.213340417055088e-05,9.671392851375994e-06,-3.42820710637459e-07
8,69.975,2.7091146620843815e-05,3.0008100546825387e-05,2.651261698570334e-05,2.64223465808981e-05,8.98021013059277e-06,6.61576502877182e-06,-1.8714385870114443e-07
8,89.86944444444444,1.830563787500958e-05,2.089752916929759e-05,1.8280533118327846e-05,1.8231256937697523e-05,7.04504097802334e-06,4.926913232948098e-06,-7.916346677961883e-08
8,109.80227272727272,1.3347336192920565e-05,1.5362805241841068e-05,1.3493396355662027e-05,1.3266310692338145e-05,5.918435838984851e-06,3.9856972045800865e-06,-1.1562659030524103e-07
8,129.75576923076923,1.0147695028850942e-05,1.175699322251413e-05,1.0467563029072744e-05,1.004282982055303e-05,5.1933128994522e-06,3.448490033264654e-06,-1.6150509247204934e-08
8,149.72166666666666,7.77850267674981e-06,9.241654506100042e-06,8.113249565406323e-06,7.803435705877913e-06,4.5948967845542586e-06,3.1358225714817127e-06,4.669839466678167e-08
8,169.6955882352941,6.140058417704781e-06,7.426211550187858e-06,6.489291974700725e-06,6.194753534715128e-06,4.173430568377268e-06,2.9605333053952237e-06,-1.5548776284262547e-08
8,189.675,4.987670376391048e-06,6.06692186490755e-06,5.299865942907295e-06,4.996278330826798e-06,3.867760116290686e-06,2.8670695052099365e-06,-7.436140342335102e-10
8,209.65833333333333,4.106327739452674e-06,5.022749476120862e-06,4.4166061677477465e-06,4.080201530023671e-06,3.685709253692432e-06,2.8225103982857626e-06,-7.65835916802295e-09
8,229.64456521739132,3.420747474173747e-06,4.204230662991802e-06,3.6937834591846883e-06,3.3654886735685163e-06,3.4880709744772858e-06,2.8060894036307714e-06,-1.2873428224217548e-08
8,249.633,2.8475303520619633e-06,3.5521047094171932e-06,3.0597741386472305e-06,2.7985198972641816e-06,3.3392281244460866e-06,2.8047179281098405e-06,-1.141851324957666e-08
8,269.6231481481482,2.4722559970299523e-06,3.0255923977174227e-06,2.6237004534274868e-06,2.342509014699719e-06,3.242251562695132e-06,2.8101922630952597e-06,-1.2349552666259253e-08
8,289.6146551724138,2.1140023288062987e-06,2.597134782843266e-06,2.2276437028343e-06,1.972655516959989e-06,3.139383179105488e-06,2.817660754959076e-06,-1.3186319649359228e-08
8,309.60725806451615,1.8409391030008903e-06,2.2439867069064433e-06,1.8883749789003965e-06,1.6686853603338346e-06,3.0685741227526613e-06,2.824282637179601e-06,-1.169533710223278e-08
8,329.6007575757576,1.6115223408262142e-06,1.952517894996909e-06,1.6391657408431929e-06,1.418431662544193e-06,3.012691380262396e-06,2.828593195519181e-06,-1.1759556437588515e-08
8,349.595,1.4106367306577458e-06,1.709608064521279e-06,1.3788290600070886e-06,1.2103416268619633e-06,2.9653902971370765e-06,2.830000988472958e-06,-1.1416693651011678e-08
8,369.58986486486486,1.2452223408450008e-06,1.5061432759083707e-06,1.1895967622806888e-06,1.0364128501846938e-06,2.9144252981667144e-06,2.8283840144588286e-06,-1.0608656786686122e-08
8,389.5852564102564,1.1224231734119294e-06,1.3352646950106183e-06,1.0263107668896208e-06,8.906463289893056e-07,2.8743905466021407e-06,2.8238758009854115e-06,-1.0004998700671655e-08
8,409.5810975609756,1.0096218896145073e-06,1.1911004525402453e-06,8.790896736096452e-07,7.679394414862055e-07,2.872610649452844e-06,2.8167577409491295e-06,-9.498921438438996e-09
8,429.57732558139537,9.143269627239393e-07,1.0689310401049031e-06,7.808141456246641e-07,6.642061063881929e-07,2.8598290260509416e-06,2.807364597130799e-06,-9.000340388070054e-09
8,449.5738888888889,8.201704909969175e-07,9.650035751711384e-07,6.593651297794591e-07,5.762048457128318e-07,2.8160005297041194e-06,2.7960237780030557e-06,-8.500500747509847e-09
8,469.5707446808511,7.499509831094356e-07,8.76318707420476e-07,5.782395214919025e-07,5.013485075426736e-07,2.81305193126116e-06,2.783029243876292e-06,-8.064219325530518e-09
