segment_index,z_lo,z_hi,ell_min,ell_max,ell_effective,theory_cl,ensemble_mean_theoretical_normalization_cl,ensemble_mean_measured_normalization_cl,realization_std_cl,ensemble_sem_cl,theoretical_normalization_mean_over_theory,measured_normalization_mean_over_theory,mean_minus_theory_over_sem,theory_model,linear_power_evolution
0,0.44933801,0.49256256,640,659,649.5511538461539,8.954797266656875e-07,9.018724008031032e-07,9.140752350022753e-07,6.755023779904234e-09,2.3882615609233343e-09,1.0071388262034906,1.020765973570198,2.6767060367308346,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,660,679,669.5496268656716,8.542949226771916e-07,8.545237592032864e-07,8.66103206571479e-07,4.997616235504375e-09,1.7669241649465645e-09,1.0002678659559132,1.0138222569054753,0.12951123236329387,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,680,699,689.5481884057971,8.160837486649988e-07,8.151988659401852e-07,8.262350226410353e-07,9.893608330166855e-09,3.4979187703323487e-09,0.9989156961815976,1.0124390100803289,-0.25297406341128426,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,700,719,709.5468309859154,7.807111139618761e-07,7.819099230901433e-07,7.924949221364252e-07,3.376764079926585e-09,1.1938663896916206e-09,1.0015355348564,1.0150936856973252,1.0041401103325465,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,720,739,729.5455479452055,7.480478234164015e-07,7.515908466610513e-07,7.617737299430233e-07,5.38833100773694e-09,1.9050626974242668e-09,1.0047363592724172,1.0183489692730263,1.8597935120141054,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,740,759,749.5443333333334,7.178110628508115e-07,7.211480844185299e-07,7.30907635878677e-07,6.496367547746793e-09,2.29681277304599e-09,1.0046488856753828,1.0182451535030013,1.4528922892103682,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,760,779,769.5431818181818,6.896204908707296e-07,6.907307150844827e-07,7.000710783125329e-07,7.807780168245434e-09,2.7604671514900943e-09,1.0016099060692807,1.015154113864291,0.4021870766162949,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,780,799,789.5420886075949,6.63293113649687e-07,6.616527000774403e-07,6.705998875453222e-07,7.1946458020202584e-09,2.543691417421926e-09,0.9975268647623664,1.0110159049525338,-0.644894880334712,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,800,819,809.5410493827161,6.387241736614593e-07,6.379504078632545e-07,6.465901970320335e-07,8.39906056024163e-09,2.96951633887167e-09,0.998788575992405,1.0123152116280218,-0.2605696382525246,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,820,839,829.5400602409638,6.157879113302807e-07,6.140770406417798e-07,6.223927114829456e-07,3.4466106120035948e-09,1.2185608679286292e-09,0.9972216559353936,1.0107257710506148,-1.4040092157309039,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,840,859,849.5391176470588,5.943276486944355e-07,5.940199911182116e-07,6.020575542087403e-07,4.968878729991236e-09,1.7567639224352015e-09,0.9994823434903295,1.01300613480003,-0.17512744444193495,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,860,879,869.5382183908046,5.742004125990885e-07,5.722028205219317e-07,5.799465087533688e-07,4.589513368722385e-09,1.6226380126849568e-09,0.996521089094808,1.0100071264809283,-1.2310768400226024,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,880,899,889.5373595505617,5.552929885777168e-07,5.516012310884611e-07,5.590701705145383e-07,3.6711441252836488e-09,1.297945452850612e-09,0.9933516943934202,1.0068021423185913,-2.8443086580777766,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,900,919,909.5365384615385,5.375051013468547e-07,5.301322059918585e-07,5.373129835664622e-07,2.645219926831232e-09,9.352264739960734e-10,0.9862831155713284,0.9996425749636401,-7.883540040834203,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,920,939,929.535752688172,5.207500109597955e-07,5.167790531675317e-07,5.237766493043021e-07,4.720679764447135e-09,1.6690123366253412e-09,0.9923745411258947,1.0058120754312192,-2.379226147778424,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,940,959,949.535,5.049549725109056e-07,4.994048543891935e-07,5.061604497176006e-07,4.350223081405716e-09,1.53803612026811e-09,0.9890086870634942,1.0023872964369491,-3.6085746287574656,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,960,979,969.5342783505155,4.900467797215394e-07,4.836446400382965e-07,4.901922928331731e-07,3.149982835251517e-09,1.1136871117137874e-09,0.9869356560472027,1.0002969371857038,-5.74859816182216,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,980,999,989.5335858585859,4.7595868377513824e-07,4.699614223232484e-07,4.763243025636255e-07,3.2275489406535814e-09,1.1411108712738025e-09,0.9873996175375525,1.0007681733750236,-5.255634314652708,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1000,1019,1009.5329207920792,4.626282753511122e-07,4.5617706395665107e-07,4.6234639743604013e-07,4.5500692580270235e-09,1.6086924136096755e-09,0.9860553024140927,0.9993907032274278,-4.010220561670667,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1020,1039,1029.532281553398,4.4999955595578997e-07,4.444256885250112e-07,4.5043748384872064e-07,3.477106545784824e-09,1.2293428087162907e-09,0.9876136157091533,1.0009731740556955,-4.534022073630672,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1040,1059,1049.5316666666668,4.380232205469752e-07,4.320931783554184e-07,4.3794246407497857e-07,3.3427879583688766e-09,1.1818540167156834e-09,0.9864618086133613,0.999815634267298,-5.017575866126106,painting-pair-model,scale_dependent_camb
