zbin,phi_lower,phi_upper,area_lower,area_upper,count,expected,sigma,pull
0,285.0,300.0,0.8333333333333333,0.9166666666666666,14,13.558721604975117,3.082644360996876,
0,285.0,300.0,0.9166666666666666,1.0,12,11.4543784214074,2.823548507889613,
0,300.0,315.0,0.0,0.08333333333333333,15,17.188049321588682,3.443189556354148,-0.6354716421437796
0,300.0,315.0,0.08333333333333333,0.16666666666666666,11,10.90026744819307,2.7400493386408145,
0,300.0,315.0,0.16666666666666666,0.25,10,11.734492856558411,2.8396010783079824,
0,300.0,315.0,0.25,0.3333333333333333,13,10.067046278434624,2.736687375754134,
0,300.0,315.0,0.3333333333333333,0.41666666666666663,6,5.832759800821702,2.1537078815469157,
0,300.0,315.0,0.41666666666666663,0.5,10,10.09006114649846,2.729449718148469,
0,300.0,315.0,0.5,0.5833333333333333,12,16.487966232163057,3.3552894165923814,-1.3375794678007293
0,300.0,315.0,0.5833333333333333,0.6666666666666666,12,11.58398002449963,2.7847808204585216,
0,300.0,315.0,0.6666666666666666,0.75,13,15.055768866178168,3.2972073242406315,-0.6234878987027681
0,300.0,315.0,0.75,0.8333333333333333,9,8.552238909222831,2.503167943475899,
0,300.0,315.0,0.8333333333333333,0.9166666666666666,11,8.96875242672779,2.651314254946333,
0,300.0,315.0,0.9166666666666666,1.0,10,9.337694032503595,2.707802727482523,
0,315.0,330.0,0.0,0.08333333333333333,13,13.69574076238102,3.199317274788203,-0.21746538483810673
0,315.0,330.0,0.08333333333333333,0.16666666666666666,13,11.159402438495302,2.8047007232439416,
0,315.0,330.0,0.16666666666666666,0.25,11,6.939840968756886,2.193855384680376,
0,315.0,330.0,0.25,0.3333333333333333,9,6.77972281586251,2.2631105932124194,
0,315.0,330.0,0.3333333333333333,0.41666666666666663,10,14.201482681798733,3.2343127997237078,-1.2990341200633553
0,315.0,330.0,0.41666666666666663,0.5,9,8.897969362664478,2.575938826965302,
0,315.0,330.0,0.5,0.5833333333333333,9,13.027310648080691,3.011031838576285,
0,315.0,330.0,0.5833333333333333,0.6666666666666666,7,10.91968804510872,2.800669600063514,
0,315.0,330.0,0.6666666666666666,0.75,3,7.299465252744398,2.4031310223943887,
0,315.0,330.0,0.75,0.8333333333333333,17,16.268767975305423,3.4865678272835865,0.20972832335927513
0,315.0,330.0,0.8333333333333333,0.9166666666666666,17,17.901014188210183,3.5952618743517806,-0.25061156035334275
0,315.0,330.0,0.9166666666666666,1.0,15,13.80137562036302,3.230020448757661,0.371088789886144
0,330.0,345.0,0.0,0.08333333333333333,16,11.733610945846454,2.8488617607190587,
0,330.0,345.0,0.08333333333333333,0.16666666666666666,9,10.883110414080937,2.8482867242309866,
0,330.0,345.0,0.16666666666666666,0.25,6,7.07604716217104,2.394743172825774,
0,330.0,345.0,0.25,0.3333333333333333,18,16.54534573141629,3.4136730872371888,0.4261258273448249
0,330.0,345.0,0.3333333333333333,0.41666666666666663,9,14.95550836856538,3.2937121929353728,-1.8081447375211617
0,330.0,345.0,0.41666666666666663,0.5,17,17.956445000642308,3.543138656948437,-0.2699428651392536
0,330.0,345.0,0.5,0.5833333333333333,13,14.159411949921159,3.2324662013063623,-0.358677207344843
0,330.0,345.0,0.5833333333333333,0.6666666666666666,14,19.250428700527628,3.794373365375967,-1.3837406588498409
0,330.0,345.0,0.6666666666666666,0.75,12,15.487438496723877,3.2977181447023645,-1.0575307966589838
0,330.0,345.0,0.75,0.8333333333333333,15,14.443338730865118,3.130154148699469,
0,330.0,345.0,0.8333333333333333,0.9166666666666666,9,8.063597508190638,2.4633561645742654,
0,330.0,345.0,0.9166666666666666,1.0,9,6.3567165320670815,2.1926062131562793,
0,345.0,360.0,0.0,0.08333333333333333,9,8.418630209214028,2.538321612471792,
0,345.0,360.0,0.08333333333333333,0.16666666666666666,6,7.236922712768379,2.373441305107245,
0,345.0,360.0,0.16666666666666666,0.25,7,5.236620532471923,2.0543035573797703,
