segment_index,z_lo,z_hi,ell_min,ell_max,ell_effective,theory_cl,ensemble_mean_theoretical_normalization_cl,ensemble_mean_measured_normalization_cl,realization_std_cl,ensemble_sem_cl,theoretical_normalization_mean_over_theory,measured_normalization_mean_over_theory,mean_minus_theory_over_sem,theory_model,linear_power_evolution
9,0.10256817,0.13796899,660,679,669.5496268656716,4.9422362834317804e-06,4.900551200964794e-06,4.976010281662094e-06,1.2532468281441003e-07,4.4308966534061254e-08,0.9915655423827611,1.0068337481847107,-0.9407820973423477,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,680,699,689.5481884057971,4.853037919751676e-06,4.813621966737988e-06,4.887579802184534e-06,1.2674877563702084e-07,4.481245938001485e-08,0.9918780867437144,1.0071175793397935,-0.8795757599339938,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,700,719,709.5468309859154,4.765823005528821e-06,4.697261909712903e-06,4.7695489635670476e-06,1.1354727029838753e-07,4.014502240660584e-08,0.9856140071218801,1.000781807892132,-1.7078355349139378,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,720,739,729.5455479452055,4.680066831333933e-06,4.623217015495375e-06,4.694314962781641e-06,1.2225824387901788e-07,4.322481665140613e-08,0.9878527769180692,1.003044429056507,-1.3152124229243902,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,740,759,749.5443333333334,4.5960112616771366e-06,4.537332329616537e-06,4.607481320684475e-06,9.39173152615608e-08,3.3204785246142235e-08,0.9872326396260425,1.0024956551135937,-1.767183001655367,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,760,779,769.5431818181818,4.513153340474801e-06,4.465707355887611e-06,4.534666728357894e-06,9.410907404309044e-08,3.3272582213528074e-08,0.9894871764799823,1.0047668196181496,-1.4259784312111277,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,780,799,789.5420886075949,4.431626377536085e-06,4.389186777597585e-06,4.456754757639175e-06,1.0846544373225821e-07,3.834832539374384e-08,0.9904234706802844,1.005670238860944,-1.106687176108696,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,800,819,809.5410493827161,4.351307534943274e-06,4.286924878910686e-06,4.352604097739385e-06,1.3798490179863143e-07,4.878502988158606e-08,0.9852038368891277,1.0002979708480033,-1.319721565998047,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,820,839,829.5400602409638,4.272042618714933e-06,4.227164676409753e-06,4.292169752624083e-06,1.03120482243903e-07,3.645859613694539e-08,0.9894949684938584,1.0047113607483635,-1.2309289731455926,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,840,859,849.5391176470588,4.1940317377449784e-06,4.1403741134181325e-06,4.204102986149827e-06,9.419919387200194e-08,3.330444438459942e-08,0.9872061949736947,1.002401328610418,-1.6111250410668363,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,860,879,869.5382183908046,4.116938268523259e-06,4.07125277594706e-06,4.133884797552217e-06,9.270621915700879e-08,3.2776598112043567e-08,0.9889030416303555,1.0041162941787412,-1.3938448529657537,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,880,899,889.5373595505617,4.041117011168207e-06,3.997964749637615e-06,4.059556473470374e-06,8.59217739892327e-08,3.037793451968218e-08,0.9893216995668932,1.0045629617383527,-1.4205133499986273,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,900,919,909.5365384615385,3.9661869773179735e-06,3.92120545682591e-06,3.981594261963573e-06,9.254394659591214e-08,3.271922609786759e-08,0.9886587493859199,1.0038846591786297,-1.3747733628392675,painting-pair-model,scale_dependent_camb
