n_realizations,seeds,segment_index,z_lo,z_hi,ell_min,ell_max,ell_effective,measured_uu,measured_uu_particle_shot,measured_uu_clustering,measured_2uh,measured_hh,measured_hh_parallel,measured_hh_residual,measured_coherent_total,measured_orthogonal_total,measured_total,cross_correlation,cross_correlation_jackknife_sem,linear_theory,corrected_two_halo_theory,one_halo_theory,particle_shot_theory,coherent_over_linear,coherent_over_linear_jackknife_sem,corrected_two_halo_over_linear,measured_total_over_baseline_total,measured_total_over_corrected_total,decomposition_valid,linear_power_evolution,two_halo_model
8,1386;2281;3253;4253;5237;6211;7213;8231,6,0.21083225,0.2483836,340,359,349.595,1.4728446950425873e-06,1.1760156601917222e-07,1.355243129023415e-06,1.4638292988104035e-06,1.3951807839253215e-06,3.9527893006176894e-07,9.999018538635526e-07,3.214351357895587e-06,1.117503419882725e-06,4.331854777778312e-06,0.5322756385929451,0.0024738869466139784,3.1052863604343905e-06,4.128093575217681e-06,6.977529793012945e-07,1.1778573867164154e-07,1.0351223638666096,0.005792084968799212,1.329376133491345,1.1048324500969446,0.8762493892891324,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,6,0.21083225,0.2483836,360,379,369.58986486486486,1.3151936136294653e-06,1.1760156601917222e-07,1.197592047610293e-06,1.3085145708282491e-06,1.3590100935144623e-06,3.5742772037573797e-07,1.0015823731387243e-06,2.86353433881428e-06,1.1191839391578966e-06,3.982718277972177e-06,0.5128410426648748,0.002913709319903383,2.7691455604910995e-06,3.748425428715083e-06,7.611136568123702e-07,1.1778573867164154e-07,1.034085885433354,0.005398327486535191,1.3536397227346586,1.0917404599000093,0.8606956350122908,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,6,0.21083225,0.2483836,380,399,389.5852564102564,1.181501373780873e-06,1.1760156601917222e-07,1.0638998077617007e-06,1.1752279111661727e-06,1.334821167151561e-06,3.2455138940427537e-07,1.0102697777472858e-06,2.5636791083321484e-06,1.127871343766458e-06,3.691550452098607e-06,0.4930945402595264,0.0012468358464480002,2.4823618113207635e-06,3.418234056356273e-06,8.196627744302201e-07,1.1778573867164154e-07,1.0327580357708288,0.003605127799505334,1.3770087989460207,1.079460584622295,0.8475251337146571,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,6,0.21083225,0.2483836,400,419,409.5810975609756,1.0693483532503385e-06,1.1760156601917222e-07,9.517467872311663e-07,1.0477146167835718e-06,1.2978614114441733e-06,2.8833980133923184e-07,1.0095216101049415e-06,2.28780120535397e-06,1.1271231761241138e-06,3.414924381478083e-06,0.47134416754249897,0.0024461461721102308,2.2353003533764747e-06,3.1279944165489384e-06,8.729413822422514e-07,1.1778573867164154e-07,1.0234871577317077,0.007474717807976357,1.3993620194369083,1.0585540292800102,0.8291224231637924,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,6,0.21083225,0.2483836,420,439,429.57732558139537,9.678131618032185e-07,1.1760156601917222e-07,8.502115957840464e-07,9.39972984501769e-07,1.2730616003458954e-06,2.598027408631064e-07,1.013258859482789e-06,2.049987321148922e-06,1.1308604255019612e-06,3.180847746650883e-06,0.4517489532530423,0.0019312078915515536,2.0211151349980014e-06,2.871225874144886e-06,9.207300935187264e-07,1.1778573867164154e-07,1.0142852753170586,0.004699532030687602,1.420614701471584,1.0396181045238617,0.8135697919626536,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,6,0.21083225,0.2483836,440,459,449.5738888888889,8.769830981506255e-07,1.1760156601917222e-07,7.593815321314533e-07,8.462692631979035e-07,1.2544683983632737e-06,2.3577465198006324e-07,1.0186937463832105e-06,1.84142544730942e-06,1.1362953124023828e-06,2.9777207597118028e-06,0.4335295386164564,0.002838744111574835,1.8348215757853715e-06,2.643433691847447e-06,9.63009314370897e-07,1.1778573867164152e-07,1.003599190030901,0.007594946078163915,1.4407034050250689,1.0213005133356161,0.7995536696819533,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,6,0.21083225,0.2483836,460,479,469.5707446808511,8.037207771148339e-07,1.1760156601917222e-07,6.861192110956617e-07,7.554731745974123e-07,1.232599240384206e-06,2.0795938530305826e-07,1.0246398550811476e-06,1.6495517709961324e-06,1.1422414211003199e-06,2.7917931920964525e-06,0.41075070228896726,0.0026348074165464153,1.6715258494733947e-06,2.4397454830375283e-06,9.99917314546247e-07,1.1778573867164152e-07,0.9868538805522001,0.0042926567806918815,1.4595918356908193,1.000919354235393,0.7847740209434215,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,6,0.21083225,0.2483836,480,499,489.5678571428571,7.403575972822526e-07,1.1760156601917222e-07,6.227560312630804e-07,6.888372924585947e-07,1.2163303648831214e-06,1.9048262548309168e-07,1.0258477394000296e-06,1.5020759492047667e-06,1.1434493054192019e-06,2.6455252546239683e-06,0.3957326741992151,0.0012640187926699958,1.5276968105355623e-06,2.2568122202392343e-06,1.031709734406422e-06,1.1778573867164152e-07,0.9832290928709776,0.0025197421234075994,1.4772644707218228,0.9881715522700845,0.7766548100789958,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,6,0.21083225,0.2483836,500,512,506.02764067127345,6.907637580399359e-07,1.1760156601917222e-07,5.731621920207637e-07,6.28046860690821e-07,1.192760500503969e-06,1.720467891614291e-07,1.02071371134254e-06,1.3732558418730136e-06,1.1383152773617123e-06,2.5115711192347266e-06,0.37979274267438917,0.004271920880457873,1.421533913933289e-06,2.1195002271642425e-06,1.0543830963510915e-06,1.1778573867164155e-07,0.9660380441246785,0.011694391369233838,1.490995189344254,0.9683342164963376,0.7630083923339626,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,20,39,30.608333333333334,5.506014178211734e-05,1.645192610489017e-07,5.489562252106844e-05,5.125133557619361e-05,1.338754187716386e-05,1.1962244336219638e-05,1.425297540944222e-06,0.0001181092024334817,1.5898168019931238e-06,0.0001196990192354748,0.9452700834776767,0.001049970062496365,0.00012373765287432785,0.0001246223389407258,7.395547141260122e-10,1.6342609638922053e-07,0.9545130337443639,0.009817896964633971,1.0071496916730467,0.9660795996380491,0.9592304843140269,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,40,59,50.165,3.5897486120206296e-05,1.645192610489017e-07,3.5732966859157396e-05,3.3433073156911494e-05,9.33001585366608e-06,7.820302083515222e-06,1.509713770150859e-06,7.698634209958412e-05,1.6742330311997607e-06,7.866057513078388e-05,0.9155257712666092,0.0008964323363383315,8.016244607521799e-05,8.146238547217672e-05,4.522353949020965e-09,1.634260963892205e-07,0.9603791534423279,0.010285656171209157,1.0162163140049265,0.9792131060150451,0.9636194212490907,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,60,79,69.975,2.3564910751854277e-05,1.645192610489017e-07,2.3400391490805377e-05,2.214709397995023e-05,6.783362869345414e-06,5.240230403297691e-06,1.543132466047723e-06,5.0787715874053294e-05,1.7076517270966247e-06,5.249536760114992e-05,0.8789267175906406,0.0014110900049115226,5.413271070160001e-05,5.574598922167438e-05,1.553028301089633e-08,1.6342609638922053e-07,0.9382075129031392,0.006524049471946905,1.0298022858852824,0.9665578396416854,0.9386753449097914,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,80,99,89.86944444444444,1.6640969805466175e-05,1.645192610489017e-07,1.6476450544417275e-05,1.5876323240199325e-05,5.409199117362736e-06,3.8245136436970344e-06,1.5846854736657014e-06,3.6177287428313636e-05,1.749204734714603e-06,3.792649216302823e-05,0.8408559914149522,0.0013261973506469512,3.7809679591467936e-05,3.959080094491507e-05,3.864873023308898e-08,1.6342609638922053e-07,0.9568260778511685,0.005162658677475014,1.0471075495135658,0.9977569502811099,0.9530975439115129,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,100,119,109.80227272727272,1.241693787530758e-05,1.645192610489017e-07,1.2252418614258679e-05,1.1919466069560931e-05,4.481517611713545e-06,2.8988903304788516e-06,1.582627281234693e-06,2.707077501429846e-05,1.7471465422835947e-06,2.8817921556582054e-05,0.8042727216505576,0.0011512582741779668,2.826445196062339e-05,3.0190432819320027e-05,7.833589059742342e-08,1.634260963892205e-07,0.9577675538167909,0.005230408063096349,1.068141454197655,1.010934724953124,0.9469550829311175,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,120,139,129.75576923076923,9.33112323310935e-06,1.645192610489017e-07,9.166603972060448e-06,9.080394085741194e-06,3.786299811194847e-06,2.2487487460917855e-06,1.5375510651030616e-06,2.0495746803893427e-05,1.7020703261519633e-06,2.219781713004539e-05,0.770660264499717,0.0011461179471770656,2.12453795562154e-05,2.3205309926027654e-05,1.3762438601609488e-07,1.6342609638922056e-07,0.9647154925927098,0.0058219810681477335,1.0922520760161647,1.0302317873660325,0.9443323740616972,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,140,159,149.72166666666666,7.463136742903025e-06,1.645192610489017e-07,7.298617481854123e-06,7.344767728112314e-06,3.3908727445205363e-06,1.8478024473141698e-06,1.5430702972063665e-06,1.6491187657280606e-05,1.7075895582552682e-06,1.8198777215535878e-05,0.738196570498265,0.0030906131776220883,1.6806657514771035e-05,1.8806600978828272e-05,2.175115139940928e-07,1.6342609638922053e-07,0.981229470689626,0.00866054127271779,1.118997097566814,1.0588320869219014,0.9484685662479059,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,160,179,169.6955882352941,5.974539761094593e-06,1.645192610489017e-07,5.810020500045691e-06,5.983065167176377e-06,3.081317049159109e-06,1.5403159418455481e-06,1.541001107313561e-06,1.3333401609067617e-05,1.7055203683624628e-06,1.5038921977430076e-05,0.7070281602467658,0.002529063149616732,1.3347012269668008e-05,1.532141325902533e-05,3.168221421133149e-07,1.634260963892205e-07,0.9989802466405667,0.010012849371170123,1.1479283115551098,1.0876284545694037,0.9517304227649026,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,180,199,189.675,4.911505285038991e-06,1.645192610489017e-07,4.7469860239900895e-06,4.922392666379074e-06,2.8306787867977367e-06,1.276070196940245e-06,1.5546085898574917e-06,1.094544888730941e-05,1.7191278509063934e-06,1.2664576738215802e-05,0.6714164658407517,0.002147008199879301,1.093482241355212e-05,1.288526640550447e-05,4.324930177405912e-07,1.6342609638922053e-07,1.0009718012195716,0.005057131006063583,1.178369974215133,1.0983315086728693,0.9394260408159837,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,200,219,209.65833333333333,4.07890038723691e-06,1.645192610489017e-07,3.914381126188008e-06,4.142121258825524e-06,2.611342802093436e-06,1.0957778490212275e-06,1.5155649530722087e-06,9.15228023403476e-06,1.6800842141211104e-06,1.0832364448155869e-05,0.6477826545379087,0.0020710735314517902,9.02673177034295e-06,1.0921645129212805e-05,5.601365304834523e-07,1.634260963892205e-07,1.0139085182639742,0.006983794465670318,1.2099224178894443,1.11097819274557,0.9301993296336996,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,220,239,229.64456521739132,3.4648915750926384e-06,1.645192610489017e-07,3.3003723140437365e-06,3.563575287483597e-06,2.4839623531074135e-06,9.619421402493555e-07,1.522020212858058e-06,7.825889741776688e-06,1.6865394739069597e-06,9.512429215683648e-06,0.6223031087743859,0.002719972995397946,7.588341979994084e-06,9.424232454154753e-06,6.947126837771548e-07,1.634260963892205e-07,1.0313043036817364,0.0091697723111138,1.241935653269293,1.1262003058777983,0.9251201886129611,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,240,259,249.633,2.9139469131386305e-06,1.645192610489017e-07,2.749427652089729e-06,2.989132812642043e-06,2.329771645093967e-06,8.124340864927162e-07,1.5173375586012506e-06,6.550994551224488e-06,1.6818568196501523e-06,8.232851370874641e-06,0.5905237793015957,0.0035146245927017692,6.436396659093772e-06,8.200054445112955e-06,8.311611800754612e-07,1.6342609638922056e-07,1.0178046659024353,0.007570352214758508,1.2740132219053604,1.1079086487428835,0.8953966473271164,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,260,279,269.6231481481482,2.511190715921945e-06,1.645192610489017e-07,2.3466714548730435e-06,2.5879143474972912e-06,2.2207982055778054e-06,7.1348938259709e-07,1.5073088229807155e-06,5.648075184967425e-06,1.6718280840296172e-06,7.319903268997042e-06,0.5668122249024224,0.0017395333826308128,5.522556630867365e-06,7.2104963917211545e-06,9.648976669142845e-07,1.6342609638922053e-07,1.0227283416884303,0.006217225479364298,1.3056446268779474,1.100591626247336,0.8778104255655812,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,280,299,289.6146551724138,2.1952465893733836e-06,1.645192610489017e-07,2.030727328324482e-06,2.264248986443568e-06,2.16769085295458e-06,6.311560642709205e-07,1.5365347886836598e-06,4.926132379038971e-06,1.7010540497325615e-06,6.62718642877153e-06,0.5395972245331307,0.002049026775925106,4.777800735786085e-06,6.385465117860984e-06,1.0921347996847065e-06,1.6342609638922053e-07,1.0310460087089592,0.005653508390051525,1.3364862770507302,1.0984235378459237,0.8673163023768738,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,300,319,309.60725806451615,1.9056623633940374e-06,1.645192610489017e-07,1.7411431023451357e-06,1.9623238893794364e-06,2.106449025201246e-06,5.529004252497588e-07,1.5535485999514872e-06,4.256367416974331e-06,1.718067861000389e-06,5.97443527797472e-06,0.5123278740355613,0.0012587044147389687,4.167480656480171e-06,5.69357082965452e-06,1.2100330796263954e-06,1.6342609638922053e-07,1.0213286558045438,0.006830893763609448,1.3661901035584592,1.0782350031914487,0.8453954876633059,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,320,339,329.6007575757576,1.6940531374867133e-06,1.645192610489017e-07,1.5295338764378116e-06,1.7417391017586322e-06,2.045284836616077e-06,4.958463400725977e-07,1.5494384965434792e-06,3.7671193182690413e-06,1.713957757592381e-06,5.481077075861423e-06,0.4923757515328155,0.0020259376870562814,3.660565380912178e-06,5.1047161804692624e-06,1.3167126922732974e-06,1.634260963892205e-07,1.0291086010681527,0.007052080887634667,1.3945157781056257,1.0662113389642662,0.8323762788330794,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,340,359,349.595,1.4788851453374306e-06,1.645192610489017e-07,1.3143658842885288e-06,1.4963155040979938e-06,1.9813218641116246e-06,4.2586316994525286e-07,1.5554586941663717e-06,3.2365445583317755e-06,1.7199779552152734e-06,4.956522513547048e-06,0.46361504947015203,0.001762396433905099,3.235876542298262e-06,4.5990364705976985e-06,1.4111678477283743e-06,1.634260963892205e-07,1.0002064405192168,0.006741621334604736,1.4212645045262637,1.0303612770400783,0.8028537798007506,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,360,379,369.58986486486486,1.3201518637382795e-06,1.645192610489017e-07,1.1556326026893778e-06,1.3257034678546548e-06,1.943981894760897e-06,3.802007836642553e-07,1.5637811110966417e-06,2.8615368542082876e-06,1.7283003721455435e-06,4.589837226353831e-06,0.44224241803011527,0.002132235115866059,2.8769933209674866e-06,4.161030997497772e-06,1.49312449610013e-06,1.634260963892205e-07,0.9946275625158555,0.004853536166306354,1.4463123592162126,1.0124170657595042,0.7889596656888469,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,380,399,389.5852564102564,1.1779909266476131e-06,1.645192610489017e-07,1.0134716655987114e-06,1.1599541971377312e-06,1.8993665744479329e-06,3.3190215995396974e-07,1.567464414493963e-06,2.5053280226904125e-06,1.7319836755428648e-06,4.237311698233278e-06,0.418023448736406,0.002650893991320717,2.5716003802645968e-06,3.7791790006124554e-06,1.5628752661851347e-06,1.6342609638922056e-07,0.974229138367383,0.007597510613009767,1.4695825329686756,0.9859024127979129,0.7696534032827861,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,400,419,409.5810975609756,1.060337405484956e-06,1.645192610489017e-07,8.958181444360544e-07,1.0374088204899866e-06,1.8802529823113296e-06,3.003447372423835e-07,1.5799082450689462e-06,2.2335717021684246e-06,1.744427506117848e-06,3.977999208286273e-06,0.3996702941527194,0.0030997319799178063,2.3093889883087064e-06,3.4434136570598287e-06,1.621116095490988e-06,1.634260963892205e-07,0.9671699802310884,0.0067697687285759945,1.491049656204359,0.9716819929793513,0.7609091054379903,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,420,439,429.57732558139537,9.66665104435079e-07,1.645192610489017e-07,8.021458433861772e-07,9.135706951521694e-07,1.8617469982911948e-06,2.6011835064730583e-07,1.601628647643889e-06,1.9758348891856523e-06,1.7661479086927906e-06,3.7419827978784436e-06,0.3737878363496846,0.0029167312642939375,2.082877809131857e-06,3.1466572571826365e-06,1.6687999129905567e-06,1.6342609638922053e-07,0.9486081615172518,0.0074822603699082595,1.5107258060875701,0.9557812439571515,0.7515707032155491,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,440,459,449.5738888888889,8.759025165654831e-07,1.645192610489017e-07,7.113832555165814e-07,8.058180339079146e-07,1.832972412762648e-06,2.281972125207274e-07,1.6047752002419208e-06,1.7453985019452233e-06,1.7692944612908225e-06,3.514692963236046e-06,0.35283950427059024,0.002202536144969672,1.8861104222587293e-06,2.8832094243032938e-06,1.7070153201642264e-06,1.6342609638922053e-07,0.9253957145600229,0.004652280297116796,1.5286535667675698,0.9356167874279605,0.7393670845632827,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,460,479,469.5707446808511,7.967392232245167e-07,1.645192610489017e-07,6.32219962175615e-07,7.084998881300577e-07,1.8174095960112425e-06,1.9849582483638376e-07,1.6189137711748587e-06,1.5392156751420563e-06,1.7834330322237604e-06,3.3226487073658165e-06,0.33048311822562254,0.003437454166584747,1.71429026973988e-06,2.6484038343661495e-06,1.7368925187311023e-06,1.6342609638922056e-07,0.8978734245371476,0.008302059072354779,1.544898131381221,0.9192277264859104,0.7304575612743588,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,480,499,489.5678571428571,7.314935107837648e-07,1.645192610489017e-07,5.669742497348631e-07,6.426000012353139e-07,1.788296392599642e-06,1.8207826977183182e-07,1.6062181228278102e-06,1.3916525207420088e-06,1.770737383876712e-06,3.162389904618721e-06,0.31908714532320936,0.004369855846147368,1.563511428876806e-06,2.438359267221851e-06,1.7595351172756256e-06,1.634260963892205e-07,0.8900814506624636,0.007680294546110411,1.5595404179255137,0.9070456673118555,0.7250991800482814,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,7,0.17404257,0.21083225,500,512,506.02764067127345,6.783853037651653e-07,1.645192610489017e-07,5.138660427162636e-07,5.809313730890227e-07,1.7820629837675636e-06,1.6418737189520864e-07,1.617875611872355e-06,1.2589847877004949e-06,1.7823948729212567e-06,3.041379660621752e-06,0.30353470301199087,0.001787770962102931,1.4525335094016825e-06,2.281265049658162e-06,1.7736057432027973e-06,1.6342609638922056e-07,0.8667509420963976,0.007436723497099855,1.5705421147893828,0.897277186741563,0.7209970612481877,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,8,0.13796899,0.17404257,20,39,30.608333333333334,7.13164395558806e-05,2.3887473343131255e-07,7.10775648224493e-05,6.878864873524057e-05,1.886097463833361e-05,1.664336069560232e-05,2.2176139427312915e-06,0.00015650957425329218,2.456488676162604e-06,0.00015896606292945477,0.9393738086028681,0.001269628671810736,0.00016453262836134695,0.00016624069244753782,2.940203503536424e-09,2.416190778202794e-07,0.9512373066183899,0.01238266666368117,1.010381309185918,0.9647334391589583,0.954835706338405,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,8,0.13796899,0.17404257,40,59,50.165,4.138739277848234e-05,2.3887473343131255e-07,4.114851804505103e-05,4.011613084458449e-05,1.2133404170550879e-05,9.777411377111402e-06,2.3559927934394775e-06,9.104206026674692e-05,2.59486752687079e-06,9.363692779361773e-05,0.897678062227733,0.0014438883162288235,9.721207444515668e-05,9.960649066204609e-05,1.76185209420854e-08,2.416190778202794e-07,0.9365303722441326,0.010092817195728881,1.0246308519857814,0.960661407239767,0.9376282476915038,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,8,0.13796899,0.17404257,60,79,69.975,2.7091146620843805e-05,2.3887473343131255e-07,2.6852271887412493e-05,2.651261698570334e-05,8.98021013059277e-06,6.5443145963387905e-06,2.4358955342539794e-06,5.990920346945462e-05,2.674770267685292e-06,6.25839737371399e-05,0.8536676710809544,0.001605793575317425,6.329797995274647e-05,6.615331087800467e-05,5.877392338432047e-08,2.4161907782027936e-07,0.9464631180043714,0.010428211382788115,1.045109353053443,0.9840499187369832,0.9417680292267344,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,8,0.13796899,0.17404257,80,99,89.86944444444444,1.8305637875009576e-05,2.3887473343131255e-07,1.8066763141578264e-05,1.8280533118327852e-05,7.045040978023339e-06,4.624208117297105e-06,2.420832860726234e-06,4.097150437720322e-05,2.659707594157547e-06,4.363121197136077e-05,0.8101714299778654,0.0026513526761118423,4.338391121045109e-05,4.648895718492026e-05,1.4096863568016766e-07,2.416190778202794e-07,0.9443939754176262,0.009699798769536694,1.0715713703037721,0.9969088925110086,0.9308678019023624,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,8,0.13796899,0.17404257,100,119,109.80227272727272,1.3347336192920563e-05,2.3887473343131255e-07,1.3108461459489251e-05,1.3493396355662027e-05,5.91843583898485e-06,3.4724087524243936e-06,2.4460270865604565e-06,3.0074266567575675e-05,2.684901819991769e-06,3.275916838756744e-05,0.7659703330067948,0.001542203694273481,3.113930424585501e-05,3.4335638673284326e-05,2.7356119587485027e-07,2.4161907782027936e-07,0.965797640503766,0.006145279961353807,1.102646301991631,1.0348981790347918,0.9399827429423062,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,8,0.13796899,0.17404257,120,139,129.75576923076923,1.0147695028850939e-05,2.3887473343131255e-07,9.908820295419627e-06,1.0467563029072742e-05,5.193312899452199e-06,2.7644530958508613e-06,2.4288598036013376e-06,2.314083642034323e-05,2.6677345370326503e-06,2.5808570957375882e-05,0.7295958717058283,0.001953930486198509,2.3456348617037616e-05,2.6718670293446562e-05,4.577654745383185e-07,2.416190778202794e-07,0.9865489637008032,0.005682448660801811,1.1390805418895993,1.0684242443145426,0.9412983927021533,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,8,0.13796899,0.17404257,140,159,149.72166666666666,7.77850267674981e-06,2.3887473343131255e-07,7.539627943318497e-06,8.113249565406323e-06,4.594896784554259e-06,2.182628208096755e-06,2.4122685764575046e-06,1.7835505716821577e-05,2.6511433098888173e-06,2.0486649026710393e-05,0.6892106848713044,0.0028582345574797207,1.814411856829177e-05,2.1370143174271064e-05,6.865668407616467e-07,2.416190778202794e-07,0.9829910254218953,0.008245319905547234,1.1778000178866235,1.0741569819635644,0.918752653680976,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,8,0.13796899,0.17404257,160,179,169.6955882352941,6.1400584177047815e-06,2.3887473343131255e-07,5.901183684273469e-06,6.4892919747007255e-06,4.173430568377269e-06,1.7840026927622987e-06,2.3894278756149704e-06,1.4174478351736494e-05,2.628302609046283e-06,1.6802780960782777e-05,0.65380939421642,0.0036969390538968373,1.4317569730628913e-05,1.7437112365471134e-05,9.469018801303682e-07,2.416190778202794e-07,0.9900058891568511,0.006948069869844938,1.217882133178561,1.0836245768353623,0.9021320601030643,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,8,0.13796899,0.17404257,180,199,189.675,4.987670376391048e-06,2.3887473343131255e-07,4.748795642959735e-06,5.299865942907295e-06,3.867760116290687e-06,1.4787211918895157e-06,2.389038924401171e-06,1.1527382777756547e-05,2.6279136578324836e-06,1.415529643558903e-05,0.6183201264252606,0.0032806556164602604,1.1572684261406214e-05,1.4566065850987907e-05,1.2228731773566138e-06,2.416190778202794e-07,0.9960854817580443,0.009899140165963586,1.2586592290921073,1.0857639625868138,0.8830195643747045,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
8,1386;2281;3253;4253;5237;6211;7213;8231,8,0.13796899,0.17404257,200,219,209.65833333333333,4.106327739452673e-06,2.3887473343131255e-07,3.86745300602136e-06,4.4166061677477465e-06,3.685709253692432e-06,1.2609338762886897e-06,2.4247753774037425e-06,9.544993050057796e-06,2.663650110835055e-06,1.2208643160892853e-05,0.5849053850707743,0.0035778652205809124,9.499868286779699e-06,1.2342559240868175e-05,1.4988190617177126e-06,2.416190778202794e-07,1.0047500409390826,0.0073852539581783444,1.2992347755015141,1.0861486064390495,0.8669065846649149,True,scale_dependent_camb,castro_corrected_numerical_pbs_compensated_response
